"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 07 10:32:30 UTC 2022","Tue Jun 07 10:32:30 UTC 2022","178","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch create coupons","can batch create coupons",""
"passed","Tue Jun 07 10:32:38 UTC 2022","Tue Jun 07 10:32:39 UTC 2022","413","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'refunded'","can create an order with status 'refunded'",""
"passed","Tue Jun 07 10:32:24 UTC 2022","Tue Jun 07 10:32:24 UTC 2022","228","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Tue Jun 07 10:32:21 UTC 2022","Tue Jun 07 10:32:21 UTC 2022","684","","Orders API tests List all orders","","Orders API tests List all orders","inclusion / exclusion","inclusion / exclusion",""
"passed","Tue Jun 07 10:32:04 UTC 2022","Tue Jun 07 10:32:04 UTC 2022","396","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","title","title",""
"passed","Tue Jun 07 10:32:01 UTC 2022","Tue Jun 07 10:32:01 UTC 2022","289","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","categories","categories",""
"passed","Tue Jun 07 10:32:49 UTC 2022","Tue Jun 07 10:32:49 UTC 2022","120","","Order Search API tests","","Order Search API tests","can search by billing city name","can search by billing city name",""
"passed","Tue Jun 07 10:32:05 UTC 2022","Tue Jun 07 10:32:05 UTC 2022","431","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"passed","Tue Jun 07 10:32:33 UTC 2022","Tue Jun 07 10:32:34 UTC 2022","412","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Tue Jun 07 10:32:23 UTC 2022","Tue Jun 07 10:32:24 UTC 2022","795","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"skipped","Tue Jun 07 10:32:06 UTC 2022","Tue Jun 07 10:32:06 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Tue Jun 07 10:32:50 UTC 2022","Tue Jun 07 10:32:50 UTC 2022","133","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Tue Jun 07 10:32:50 UTC 2022","Tue Jun 07 10:32:50 UTC 2022","112","","Order Search API tests","","Order Search API tests","can return an empty result set when no matches were found","can return an empty result set when no matches were found",""
"passed","Tue Jun 07 10:32:47 UTC 2022","Tue Jun 07 10:32:47 UTC 2022","288","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Tue Jun 07 10:32:25 UTC 2022","Tue Jun 07 10:32:25 UTC 2022","306","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","include","include",""
"passed","Tue Jun 07 10:32:20 UTC 2022","Tue Jun 07 10:32:20 UTC 2022","287","","Orders API tests","","Orders API tests","can permanently delete an order","can permanently delete an order",""
"passed","Tue Jun 07 10:32:23 UTC 2022","Tue Jun 07 10:32:23 UTC 2022","148","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"passed","Tue Jun 07 10:32:03 UTC 2022","Tue Jun 07 10:32:03 UTC 2022","138","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Tue Jun 07 10:32:41 UTC 2022","Tue Jun 07 10:32:41 UTC 2022","176","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Tue Jun 07 10:32:00 UTC 2022","Tue Jun 07 10:32:00 UTC 2022","241","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Tue Jun 07 10:32:36 UTC 2022","Tue Jun 07 10:32:36 UTC 2022","207","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Tue Jun 07 10:32:19 UTC 2022","Tue Jun 07 10:32:19 UTC 2022","214","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Tue Jun 07 10:32:49 UTC 2022","Tue Jun 07 10:32:50 UTC 2022","111","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"passed","Tue Jun 07 10:32:51 UTC 2022","Tue Jun 07 10:32:51 UTC 2022","229","","Shipping methods API tests","","Shipping methods API tests","can add a 'Free shipping' shipping method","can add a 'Free shipping' shipping method",""
"passed","Tue Jun 07 10:32:34 UTC 2022","Tue Jun 07 10:32:34 UTC 2022","299","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Tue Jun 07 10:32:20 UTC 2022","Tue Jun 07 10:32:21 UTC 2022","780","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Tue Jun 07 10:32:46 UTC 2022","Tue Jun 07 10:32:46 UTC 2022","112","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
