"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 24 10:24:02 UTC 2022","Tue May 24 10:24:02 UTC 2022","268","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Tue May 24 10:23:35 UTC 2022","Tue May 24 10:23:36 UTC 2022","461","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","inclusion / exclusion","inclusion / exclusion",""
"passed","Tue May 24 10:23:37 UTC 2022","Tue May 24 10:23:37 UTC 2022","226","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","categories","categories",""
"passed","Tue May 24 10:24:12 UTC 2022","Tue May 24 10:24:12 UTC 2022","92","","Order Search API tests","","Order Search API tests","can search by shipping last name","can search by shipping last name",""
"passed","Tue May 24 10:24:11 UTC 2022","Tue May 24 10:24:12 UTC 2022","84","","Order Search API tests","","Order Search API tests","can search by billing company name","can search by billing company name",""
"passed","Tue May 24 10:24:08 UTC 2022","Tue May 24 10:24:08 UTC 2022","318","","Orders API test","","Orders API test","can add complex order","can add complex order",""
"passed","Tue May 24 10:24:03 UTC 2022","Tue May 24 10:24:03 UTC 2022","325","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'completed'","can create an order with status 'completed'",""
"passed","Tue May 24 10:23:36 UTC 2022","Tue May 24 10:23:36 UTC 2022","166","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","slug","slug",""
"passed","Tue May 24 10:23:50 UTC 2022","Tue May 24 10:23:50 UTC 2022","219","","Orders API tests","","Orders API tests","can permanently delete an order","can permanently delete an order",""
"passed","Tue May 24 10:24:12 UTC 2022","Tue May 24 10:24:12 UTC 2022","84","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"passed","Tue May 24 10:23:52 UTC 2022","Tue May 24 10:23:52 UTC 2022","310","","Orders API tests List all orders","","Orders API tests List all orders","status","status",""
"passed","Tue May 24 10:23:37 UTC 2022","Tue May 24 10:23:37 UTC 2022","295","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Tue May 24 10:23:39 UTC 2022","Tue May 24 10:23:39 UTC 2022","238","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","id","id",""
"passed","Tue May 24 10:23:40 UTC 2022","Tue May 24 10:23:40 UTC 2022","89","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Tue May 24 10:24:05 UTC 2022","Tue May 24 10:24:06 UTC 2022","125","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Tue May 24 10:23:39 UTC 2022","Tue May 24 10:23:39 UTC 2022","119","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Tue May 24 10:24:05 UTC 2022","Tue May 24 10:24:05 UTC 2022","99","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Tue May 24 10:24:12 UTC 2022","Tue May 24 10:24:12 UTC 2022","79","","Order Search API tests","","Order Search API tests","can search by shipping post code","can search by shipping post code",""
"passed","Tue May 24 10:23:59 UTC 2022","Tue May 24 10:23:59 UTC 2022","117","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit result set to matching code","can limit result set to matching code",""
"passed","Tue May 24 10:24:00 UTC 2022","Tue May 24 10:24:01 UTC 2022","91","","Products API tests: CRUD","","Products API tests: CRUD","can view a single product","can view a single product",""
"passed","Tue May 24 10:24:05 UTC 2022","Tue May 24 10:24:05 UTC 2022","105","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'cancelled'","can update status of an order to 'cancelled'",""
"passed","Tue May 24 10:23:52 UTC 2022","Tue May 24 10:23:53 UTC 2022","358","","Orders API tests List all orders","","Orders API tests List all orders","dp (precision)","dp (precision)",""
"passed","Tue May 24 10:24:04 UTC 2022","Tue May 24 10:24:04 UTC 2022","301","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'failed'","can create an order with status 'failed'",""
"passed","Tue May 24 10:24:09 UTC 2022","Tue May 24 10:24:09 UTC 2022","93","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Tue May 24 10:24:05 UTC 2022","Tue May 24 10:24:05 UTC 2022","169","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"passed","Tue May 24 10:24:00 UTC 2022","Tue May 24 10:24:00 UTC 2022","173","","Products API tests: CRUD","","Products API tests: CRUD","can add a simple product","can add a simple product",""
"passed","Tue May 24 10:24:11 UTC 2022","Tue May 24 10:24:11 UTC 2022","82","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Tue May 24 10:24:03 UTC 2022","Tue May 24 10:24:04 UTC 2022","266","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'cancelled'","can create an order with status 'cancelled'",""
"passed","Tue May 24 10:24:03 UTC 2022","Tue May 24 10:24:03 UTC 2022","343","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'on-hold'","can create an order with status 'on-hold'",""
"passed","Tue May 24 10:23:50 UTC 2022","Tue May 24 10:23:50 UTC 2022","148","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Tue May 24 10:23:36 UTC 2022","Tue May 24 10:23:36 UTC 2022","391","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","type","type",""
"passed","Tue May 24 10:24:09 UTC 2022","Tue May 24 10:24:09 UTC 2022","76","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Tue May 24 10:23:59 UTC 2022","Tue May 24 10:23:59 UTC 2022","165","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Tue May 24 10:24:12 UTC 2022","Tue May 24 10:24:12 UTC 2022","78","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Tue May 24 10:24:09 UTC 2022","Tue May 24 10:24:09 UTC 2022","230","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Tue May 24 10:23:54 UTC 2022","Tue May 24 10:23:54 UTC 2022","361","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
"passed","Tue May 24 10:23:54 UTC 2022","Tue May 24 10:23:54 UTC 2022","177","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","date","date",""
"passed","Tue May 24 10:23:51 UTC 2022","Tue May 24 10:23:51 UTC 2022","458","","Orders API tests List all orders","","Orders API tests List all orders","inclusion / exclusion","inclusion / exclusion",""
"passed","Tue May 24 10:24:10 UTC 2022","Tue May 24 10:24:10 UTC 2022","83","","Refunds API tests","","Refunds API tests","can retrieve a refund","can retrieve a refund",""
"passed","Tue May 24 10:23:52 UTC 2022","Tue May 24 10:23:52 UTC 2022","266","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Tue May 24 10:23:36 UTC 2022","Tue May 24 10:23:37 UTC 2022","220","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Tue May 24 10:24:10 UTC 2022","Tue May 24 10:24:10 UTC 2022","84","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Tue May 24 10:23:59 UTC 2022","Tue May 24 10:23:59 UTC 2022","92","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit results to matching string","can limit results to matching string",""
"passed","Tue May 24 10:23:39 UTC 2022","Tue May 24 10:23:40 UTC 2022","310","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"passed","Tue May 24 10:24:11 UTC 2022","Tue May 24 10:24:11 UTC 2022","84","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Tue May 24 10:23:56 UTC 2022","Tue May 24 10:23:57 UTC 2022","957","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"passed","Tue May 24 10:23:50 UTC 2022","Tue May 24 10:23:51 UTC 2022","533","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Tue May 24 10:24:01 UTC 2022","Tue May 24 10:24:01 UTC 2022","235","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Tue May 24 10:24:12 UTC 2022","Tue May 24 10:24:12 UTC 2022","81","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Tue May 24 10:23:38 UTC 2022","Tue May 24 10:23:38 UTC 2022","120","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Tue May 24 10:23:34 UTC 2022","Tue May 24 10:23:34 UTC 2022","147","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","defaults","defaults",""
"passed","Tue May 24 10:23:51 UTC 2022","Tue May 24 10:23:52 UTC 2022","286","","Orders API tests List all orders","","Orders API tests List all orders","parent","parent",""
"passed","Tue May 24 10:23:52 UTC 2022","Tue May 24 10:23:52 UTC 2022","122","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"passed","Tue May 24 10:23:38 UTC 2022","Tue May 24 10:23:38 UTC 2022","86","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Tue May 24 10:23:39 UTC 2022","Tue May 24 10:23:39 UTC 2022","282","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","slug","slug",""
"passed","Tue May 24 10:23:38 UTC 2022","Tue May 24 10:23:38 UTC 2022","88","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","shipping class","shipping class",""
"passed","Tue May 24 10:24:09 UTC 2022","Tue May 24 10:24:09 UTC 2022","74","","Shipping zones API tests","","Shipping zones API tests","cannot update the default shipping zone","cannot update the default shipping zone",""
"passed","Tue May 24 10:23:36 UTC 2022","Tue May 24 10:23:36 UTC 2022","167","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Tue May 24 10:23:58 UTC 2022","Tue May 24 10:23:58 UTC 2022","262","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Tue May 24 10:23:50 UTC 2022","Tue May 24 10:23:50 UTC 2022","84","","Orders API tests","","Orders API tests","can retrieve an order","can retrieve an order",""
"passed","Tue May 24 10:23:34 UTC 2022","Tue May 24 10:23:35 UTC 2022","533","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Tue May 24 10:23:37 UTC 2022","Tue May 24 10:23:38 UTC 2022","209","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Tue May 24 10:24:10 UTC 2022","Tue May 24 10:24:10 UTC 2022","216","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
