"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 24 20:57:48 UTC 2022","Tue May 24 20:57:49 UTC 2022","133","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Tue May 24 20:58:00 UTC 2022","Tue May 24 20:58:00 UTC 2022","232","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Tue May 24 20:57:35 UTC 2022","Tue May 24 20:57:35 UTC 2022","157","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","search","search",""
"passed","Tue May 24 20:57:56 UTC 2022","Tue May 24 20:57:56 UTC 2022","99","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch update coupons","can batch update coupons",""
"passed","Tue May 24 20:58:01 UTC 2022","Tue May 24 20:58:01 UTC 2022","291","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'completed'","can create an order with status 'completed'",""
"passed","Tue May 24 20:57:50 UTC 2022","Tue May 24 20:57:50 UTC 2022","245","","Orders API tests List all orders","","Orders API tests List all orders","parent","parent",""
"passed","Tue May 24 20:57:51 UTC 2022","Tue May 24 20:57:51 UTC 2022","293","","Orders API tests List all orders","","Orders API tests List all orders","dp (precision)","dp (precision)",""
"passed","Tue May 24 20:58:09 UTC 2022","Tue May 24 20:58:09 UTC 2022","79","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Tue May 24 20:58:02 UTC 2022","Tue May 24 20:58:02 UTC 2022","84","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Tue May 24 20:57:39 UTC 2022","Tue May 24 20:57:39 UTC 2022","265","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","slug","slug",""
"passed","Tue May 24 20:57:50 UTC 2022","Tue May 24 20:57:50 UTC 2022","247","","Orders API tests List all orders","","Orders API tests List all orders","status","status",""
"passed","Tue May 24 20:58:00 UTC 2022","Tue May 24 20:58:00 UTC 2022","142","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Tue May 24 20:57:39 UTC 2022","Tue May 24 20:57:39 UTC 2022","265","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","title","title",""
"passed","Tue May 24 20:58:06 UTC 2022","Tue May 24 20:58:06 UTC 2022","76","","Shipping zones API tests","","Shipping zones API tests","cannot update the default shipping zone","cannot update the default shipping zone",""
"passed","Tue May 24 20:57:56 UTC 2022","Tue May 24 20:57:56 UTC 2022","94","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Tue May 24 20:58:03 UTC 2022","Tue May 24 20:58:03 UTC 2022","92","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Tue May 24 20:58:09 UTC 2022","Tue May 24 20:58:09 UTC 2022","82","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Tue May 24 20:57:38 UTC 2022","Tue May 24 20:57:38 UTC 2022","80","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Tue May 24 20:58:09 UTC 2022","Tue May 24 20:58:09 UTC 2022","80","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"passed","Tue May 24 20:57:38 UTC 2022","Tue May 24 20:57:38 UTC 2022","80","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Tue May 24 20:58:09 UTC 2022","Tue May 24 20:58:09 UTC 2022","78","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Tue May 24 20:57:36 UTC 2022","Tue May 24 20:57:36 UTC 2022","152","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","slug","slug",""
"passed","Tue May 24 20:57:55 UTC 2022","Tue May 24 20:57:55 UTC 2022","779","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"passed","Tue May 24 20:57:35 UTC 2022","Tue May 24 20:57:36 UTC 2022","379","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","inclusion / exclusion","inclusion / exclusion",""
"passed","Tue May 24 20:58:06 UTC 2022","Tue May 24 20:58:06 UTC 2022","74","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Tue May 24 20:57:49 UTC 2022","Tue May 24 20:57:49 UTC 2022","517","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
