"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 04 13:28:40 UTC 2022","Mon Jul 04 13:28:40 UTC 2022","184","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch update products","can batch update products",""
"passed","Mon Jul 04 13:28:10 UTC 2022","Mon Jul 04 13:28:11 UTC 2022","263","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Mon Jul 04 13:28:51 UTC 2022","Mon Jul 04 13:28:51 UTC 2022","108","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Mon Jul 04 13:28:26 UTC 2022","Mon Jul 04 13:28:26 UTC 2022","182","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Mon Jul 04 13:28:45 UTC 2022","Mon Jul 04 13:28:45 UTC 2022","166","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Mon Jul 04 13:28:29 UTC 2022","Mon Jul 04 13:28:29 UTC 2022","368","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Mon Jul 04 13:28:39 UTC 2022","Mon Jul 04 13:28:39 UTC 2022","335","","Products API tests: CRUD","","Products API tests: CRUD","can add a virtual product","can add a virtual product",""
"passed","Mon Jul 04 13:28:51 UTC 2022","Mon Jul 04 13:28:52 UTC 2022","355","","Refunds API tests","","Refunds API tests","can delete a refund","can delete a refund",""
"passed","Mon Jul 04 13:28:10 UTC 2022","Mon Jul 04 13:28:10 UTC 2022","393","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Mon Jul 04 13:28:37 UTC 2022","Mon Jul 04 13:28:37 UTC 2022","109","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Mon Jul 04 13:28:53 UTC 2022","Mon Jul 04 13:28:53 UTC 2022","109","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Mon Jul 04 13:28:53 UTC 2022","Mon Jul 04 13:28:53 UTC 2022","115","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Mon Jul 04 13:28:44 UTC 2022","Mon Jul 04 13:28:44 UTC 2022","184","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Mon Jul 04 13:28:26 UTC 2022","Mon Jul 04 13:28:27 UTC 2022","307","","Orders API tests","","Orders API tests","can permanently delete an order","can permanently delete an order",""
"passed","Mon Jul 04 13:28:49 UTC 2022","Mon Jul 04 13:28:49 UTC 2022","321","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Mon Jul 04 13:28:40 UTC 2022","Mon Jul 04 13:28:40 UTC 2022","265","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Mon Jul 04 13:28:54 UTC 2022","Mon Jul 04 13:28:54 UTC 2022","114","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Mon Jul 04 13:28:45 UTC 2022","Mon Jul 04 13:28:45 UTC 2022","123","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
"passed","Mon Jul 04 13:28:13 UTC 2022","Mon Jul 04 13:28:13 UTC 2022","380","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","slug","slug",""
"passed","Mon Jul 04 13:28:11 UTC 2022","Mon Jul 04 13:28:11 UTC 2022","113","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Mon Jul 04 13:28:49 UTC 2022","Mon Jul 04 13:28:50 UTC 2022","108","","Shipping zones API tests","","Shipping zones API tests","can create a shipping zone","can create a shipping zone",""
"passed","Mon Jul 04 13:28:51 UTC 2022","Mon Jul 04 13:28:51 UTC 2022","110","","Refunds API tests","","Refunds API tests","can retrieve a refund","can retrieve a refund",""
"passed","Mon Jul 04 13:28:53 UTC 2022","Mon Jul 04 13:28:53 UTC 2022","109","","Order Search API tests","","Order Search API tests","can search by billing company name","can search by billing company name",""
"passed","Mon Jul 04 13:28:50 UTC 2022","Mon Jul 04 13:28:50 UTC 2022","131","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Mon Jul 04 13:28:30 UTC 2022","Mon Jul 04 13:28:31 UTC 2022","295","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
