"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 05 17:07:44 UTC 2022","Tue Jul 05 17:07:44 UTC 2022","232","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Tue Jul 05 17:07:57 UTC 2022","Tue Jul 05 17:07:58 UTC 2022","185","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"skipped","Tue Jul 05 17:07:44 UTC 2022","Tue Jul 05 17:07:44 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Tue Jul 05 17:07:58 UTC 2022","Tue Jul 05 17:07:58 UTC 2022","400","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
"passed","Tue Jul 05 17:08:08 UTC 2022","Tue Jul 05 17:08:08 UTC 2022","266","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'refunded'","can create an order with status 'refunded'",""
"passed","Tue Jul 05 17:08:07 UTC 2022","Tue Jul 05 17:08:07 UTC 2022","256","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Tue Jul 05 17:08:17 UTC 2022","Tue Jul 05 17:08:17 UTC 2022","93","","Order Search API tests","","Order Search API tests","can search by shipping last name","can search by shipping last name",""
"passed","Tue Jul 05 17:08:16 UTC 2022","Tue Jul 05 17:08:16 UTC 2022","93","","Order Search API tests","","Order Search API tests","can search by billing address 2","can search by billing address 2",""
"passed","Tue Jul 05 17:07:38 UTC 2022","Tue Jul 05 17:07:39 UTC 2022","553","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Tue Jul 05 17:08:05 UTC 2022","Tue Jul 05 17:08:05 UTC 2022","279","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Tue Jul 05 17:08:04 UTC 2022","Tue Jul 05 17:08:04 UTC 2022","166","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Tue Jul 05 17:08:16 UTC 2022","Tue Jul 05 17:08:16 UTC 2022","92","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Tue Jul 05 17:08:02 UTC 2022","Tue Jul 05 17:08:02 UTC 2022","113","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch update coupons","can batch update coupons",""
"passed","Tue Jul 05 17:08:13 UTC 2022","Tue Jul 05 17:08:13 UTC 2022","314","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Tue Jul 05 17:08:07 UTC 2022","Tue Jul 05 17:08:08 UTC 2022","317","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'completed'","can create an order with status 'completed'",""
"passed","Tue Jul 05 17:08:10 UTC 2022","Tue Jul 05 17:08:10 UTC 2022","107","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Tue Jul 05 17:08:04 UTC 2022","Tue Jul 05 17:08:04 UTC 2022","202","","Products API tests: CRUD","","Products API tests: CRUD","can add a simple product","can add a simple product",""
"passed","Tue Jul 05 17:08:16 UTC 2022","Tue Jul 05 17:08:16 UTC 2022","95","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Tue Jul 05 17:08:03 UTC 2022","Tue Jul 05 17:08:03 UTC 2022","112","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Tue Jul 05 17:08:09 UTC 2022","Tue Jul 05 17:08:10 UTC 2022","113","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
"passed","Tue Jul 05 17:08:01 UTC 2022","Tue Jul 05 17:08:02 UTC 2022","551","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
"passed","Tue Jul 05 17:08:03 UTC 2022","Tue Jul 05 17:08:03 UTC 2022","89","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit results to matching string","can limit results to matching string",""
"passed","Tue Jul 05 17:07:44 UTC 2022","Tue Jul 05 17:07:44 UTC 2022","101","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Tue Jul 05 17:08:17 UTC 2022","Tue Jul 05 17:08:17 UTC 2022","95","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Tue Jul 05 17:08:05 UTC 2022","Tue Jul 05 17:08:05 UTC 2022","120","","Products API tests: CRUD","","Products API tests: CRUD","can update a single product","can update a single product",""
"passed","Tue Jul 05 17:08:14 UTC 2022","Tue Jul 05 17:08:14 UTC 2022","181","","Shipping zones API tests","","Shipping zones API tests","can delete a shipping zone","can delete a shipping zone",""
"passed","Tue Jul 05 17:07:39 UTC 2022","Tue Jul 05 17:07:39 UTC 2022","437","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","inclusion / exclusion","inclusion / exclusion",""
