"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 20 07:22:41 UTC 2022","Fri May 20 07:22:41 UTC 2022","374","","Orders API test","","Orders API test","can add complex order","can add complex order",""
"passed","Fri May 20 07:22:08 UTC 2022","Fri May 20 07:22:08 UTC 2022","108","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Fri May 20 07:22:45 UTC 2022","Fri May 20 07:22:46 UTC 2022","98","","Order Search API tests","","Order Search API tests","can search by billing city name","can search by billing city name",""
"passed","Fri May 20 07:22:46 UTC 2022","Fri May 20 07:22:46 UTC 2022","111","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Fri May 20 07:22:08 UTC 2022","Fri May 20 07:22:08 UTC 2022","260","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Fri May 20 07:22:38 UTC 2022","Fri May 20 07:22:38 UTC 2022","127","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'cancelled'","can update status of an order to 'cancelled'",""
"skipped","Fri May 20 07:22:08 UTC 2022","Fri May 20 07:22:08 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (asc)","rating (asc)",""
"passed","Fri May 20 07:22:33 UTC 2022","Fri May 20 07:22:33 UTC 2022","227","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Fri May 20 07:22:05 UTC 2022","Fri May 20 07:22:05 UTC 2022","115","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Fri May 20 07:22:30 UTC 2022","Fri May 20 07:22:30 UTC 2022","315","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Fri May 20 07:22:33 UTC 2022","Fri May 20 07:22:33 UTC 2022","231","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Fri May 20 07:22:02 UTC 2022","Fri May 20 07:22:02 UTC 2022","220","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","search","search",""
"passed","Fri May 20 07:22:20 UTC 2022","Fri May 20 07:22:20 UTC 2022","175","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Fri May 20 07:22:04 UTC 2022","Fri May 20 07:22:04 UTC 2022","262","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Fri May 20 07:22:37 UTC 2022","Fri May 20 07:22:37 UTC 2022","97","","Orders API tests: CRUD Retrieve an order","","Orders API tests: CRUD Retrieve an order","can retrieve an order","can retrieve an order",""
"passed","Fri May 20 07:22:38 UTC 2022","Fri May 20 07:22:38 UTC 2022","149","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Fri May 20 07:22:05 UTC 2022","Fri May 20 07:22:06 UTC 2022","197","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","status","status",""
"passed","Fri May 20 07:22:05 UTC 2022","Fri May 20 07:22:05 UTC 2022","220","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
