"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 24 06:57:55 UTC 2022","Tue May 24 06:57:55 UTC 2022","223","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Tue May 24 06:58:08 UTC 2022","Tue May 24 06:58:08 UTC 2022","110","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Tue May 24 06:57:53 UTC 2022","Tue May 24 06:57:53 UTC 2022","112","","Products API tests: CRUD","","Products API tests: CRUD","can view a single product","can view a single product",""
"passed","Tue May 24 06:57:21 UTC 2022","Tue May 24 06:57:21 UTC 2022","221","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Tue May 24 06:57:44 UTC 2022","Tue May 24 06:57:44 UTC 2022","234","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Tue May 24 06:57:25 UTC 2022","Tue May 24 06:57:25 UTC 2022","155","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Tue May 24 06:57:58 UTC 2022","Tue May 24 06:57:58 UTC 2022","417","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'failed'","can create an order with status 'failed'",""
"passed","Tue May 24 06:57:59 UTC 2022","Tue May 24 06:58:00 UTC 2022","178","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Tue May 24 06:57:50 UTC 2022","Tue May 24 06:57:50 UTC 2022","112","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch update coupons","can batch update coupons",""
"passed","Tue May 24 06:57:22 UTC 2022","Tue May 24 06:57:23 UTC 2022","294","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","categories","categories",""
"passed","Tue May 24 06:57:44 UTC 2022","Tue May 24 06:57:44 UTC 2022","241","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","date","date",""
"passed","Tue May 24 06:58:04 UTC 2022","Tue May 24 06:58:04 UTC 2022","328","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Tue May 24 06:57:40 UTC 2022","Tue May 24 06:57:40 UTC 2022","202","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Tue May 24 06:57:20 UTC 2022","Tue May 24 06:57:20 UTC 2022","216","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","search","search",""
"passed","Tue May 24 06:58:04 UTC 2022","Tue May 24 06:58:04 UTC 2022","104","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Tue May 24 06:57:53 UTC 2022","Tue May 24 06:57:53 UTC 2022","146","","Products API tests: CRUD","","Products API tests: CRUD","can update a single product","can update a single product",""
"passed","Tue May 24 06:57:53 UTC 2022","Tue May 24 06:57:54 UTC 2022","294","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Tue May 24 06:57:26 UTC 2022","Tue May 24 06:57:26 UTC 2022","439","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"passed","Tue May 24 06:57:58 UTC 2022","Tue May 24 06:57:59 UTC 2022","200","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Tue May 24 06:57:59 UTC 2022","Tue May 24 06:57:59 UTC 2022","125","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
"passed","Tue May 24 06:58:10 UTC 2022","Tue May 24 06:58:10 UTC 2022","224","","Shipping methods API tests","","Shipping methods API tests","can add a 'Local pickup' shipping method","can add a 'Local pickup' shipping method",""
"passed","Tue May 24 06:58:09 UTC 2022","Tue May 24 06:58:09 UTC 2022","223","","Shipping methods API tests","","Shipping methods API tests","can add a 'Flat rate' shipping method","can add a 'Flat rate' shipping method",""
"passed","Tue May 24 06:58:08 UTC 2022","Tue May 24 06:58:08 UTC 2022","105","","Order Search API tests","","Order Search API tests","can search by billing phone","can search by billing phone",""
"passed","Tue May 24 06:57:54 UTC 2022","Tue May 24 06:57:54 UTC 2022","250","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Tue May 24 06:58:09 UTC 2022","Tue May 24 06:58:09 UTC 2022","100","","Order Search API tests","","Order Search API tests","can return an empty result set when no matches were found","can return an empty result set when no matches were found",""
"passed","Tue May 24 06:57:57 UTC 2022","Tue May 24 06:57:58 UTC 2022","347","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'refunded'","can create an order with status 'refunded'",""
"passed","Tue May 24 06:58:00 UTC 2022","Tue May 24 06:58:00 UTC 2022","321","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can pay for an order","can pay for an order",""
"passed","Tue May 24 06:57:24 UTC 2022","Tue May 24 06:57:24 UTC 2022","112","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","shipping class","shipping class",""
"passed","Tue May 24 06:58:06 UTC 2022","Tue May 24 06:58:06 UTC 2022","338","","Refunds API tests","","Refunds API tests","can delete a refund","can delete a refund",""
"passed","Tue May 24 06:57:40 UTC 2022","Tue May 24 06:57:40 UTC 2022","107","","Orders API tests","","Orders API tests","can retrieve an order","can retrieve an order",""
"passed","Tue May 24 06:58:04 UTC 2022","Tue May 24 06:58:04 UTC 2022","100","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Tue May 24 06:57:24 UTC 2022","Tue May 24 06:57:25 UTC 2022","290","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","parent","parent",""
"passed","Tue May 24 06:58:07 UTC 2022","Tue May 24 06:58:07 UTC 2022","104","","Order Search API tests","","Order Search API tests","can search by billing company name","can search by billing company name",""
"passed","Tue May 24 06:57:45 UTC 2022","Tue May 24 06:57:45 UTC 2022","340","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","include","include",""
"passed","Tue May 24 06:57:43 UTC 2022","Tue May 24 06:57:43 UTC 2022","424","","Orders API tests List all orders","","Orders API tests List all orders","dp (precision)","dp (precision)",""
"passed","Tue May 24 06:58:08 UTC 2022","Tue May 24 06:58:08 UTC 2022","105","","Order Search API tests","","Order Search API tests","can search by shipping last name","can search by shipping last name",""
"passed","Tue May 24 06:57:24 UTC 2022","Tue May 24 06:57:24 UTC 2022","137","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Tue May 24 06:57:50 UTC 2022","Tue May 24 06:57:50 UTC 2022","121","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Tue May 24 06:58:06 UTC 2022","Tue May 24 06:58:06 UTC 2022","107","","Refunds API tests","","Refunds API tests","can retrieve a refund","can retrieve a refund",""
"passed","Tue May 24 06:58:06 UTC 2022","Tue May 24 06:58:06 UTC 2022","105","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Tue May 24 06:57:59 UTC 2022","Tue May 24 06:57:59 UTC 2022","158","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Tue May 24 06:57:59 UTC 2022","Tue May 24 06:57:59 UTC 2022","126","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Tue May 24 06:57:50 UTC 2022","Tue May 24 06:57:50 UTC 2022","138","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch create coupons","can batch create coupons",""
"passed","Tue May 24 06:57:58 UTC 2022","Tue May 24 06:57:58 UTC 2022","119","","Orders API tests: CRUD Retrieve an order","","Orders API tests: CRUD Retrieve an order","can retrieve an order","can retrieve an order",""
"passed","Tue May 24 06:57:24 UTC 2022","Tue May 24 06:57:24 UTC 2022","116","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tags","tags",""
"passed","Tue May 24 06:57:26 UTC 2022","Tue May 24 06:57:27 UTC 2022","283","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Tue May 24 06:58:07 UTC 2022","Tue May 24 06:58:07 UTC 2022","104","","Order Search API tests","","Order Search API tests","can search by billing address 2","can search by billing address 2",""
"passed","Tue May 24 06:57:27 UTC 2022","Tue May 24 06:57:27 UTC 2022","134","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Tue May 24 06:58:07 UTC 2022","Tue May 24 06:58:07 UTC 2022","112","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Tue May 24 06:57:19 UTC 2022","Tue May 24 06:57:20 UTC 2022","191","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","defaults","defaults",""
"passed","Tue May 24 06:57:50 UTC 2022","Tue May 24 06:57:51 UTC 2022","360","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Tue May 24 06:58:04 UTC 2022","Tue May 24 06:58:04 UTC 2022","100","","Shipping zones API tests","","Shipping zones API tests","cannot update the default shipping zone","cannot update the default shipping zone",""
"passed","Tue May 24 06:57:42 UTC 2022","Tue May 24 06:57:42 UTC 2022","366","","Orders API tests List all orders","","Orders API tests List all orders","parent","parent",""
"passed","Tue May 24 06:58:08 UTC 2022","Tue May 24 06:58:08 UTC 2022","104","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"passed","Tue May 24 06:57:56 UTC 2022","Tue May 24 06:57:56 UTC 2022","437","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'processing'","can create an order with status 'processing'",""
"passed","Tue May 24 06:57:23 UTC 2022","Tue May 24 06:57:23 UTC 2022","246","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Tue May 24 06:57:21 UTC 2022","Tue May 24 06:57:21 UTC 2022","211","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","slug","slug",""
"passed","Tue May 24 06:57:51 UTC 2022","Tue May 24 06:57:52 UTC 2022","247","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Tue May 24 06:57:48 UTC 2022","Tue May 24 06:57:49 UTC 2022","1213","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"skipped","Tue May 24 06:57:27 UTC 2022","Tue May 24 06:57:27 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Tue May 24 06:57:42 UTC 2022","Tue May 24 06:57:43 UTC 2022","365","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Tue May 24 06:58:08 UTC 2022","Tue May 24 06:58:08 UTC 2022","105","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Tue May 24 06:57:53 UTC 2022","Tue May 24 06:57:53 UTC 2022","366","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Tue May 24 06:58:04 UTC 2022","Tue May 24 06:58:04 UTC 2022","119","","Shipping zones API tests","","Shipping zones API tests","can create a shipping zone","can create a shipping zone",""
"passed","Tue May 24 06:58:08 UTC 2022","Tue May 24 06:58:08 UTC 2022","133","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Tue May 24 06:57:59 UTC 2022","Tue May 24 06:57:59 UTC 2022","165","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"passed","Tue May 24 06:58:00 UTC 2022","Tue May 24 06:58:00 UTC 2022","269","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
"passed","Tue May 24 06:57:59 UTC 2022","Tue May 24 06:57:59 UTC 2022","140","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Tue May 24 06:57:26 UTC 2022","Tue May 24 06:57:26 UTC 2022","378","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","slug","slug",""
"passed","Tue May 24 06:58:08 UTC 2022","Tue May 24 06:58:09 UTC 2022","111","","Order Search API tests","","Order Search API tests","can search by shipping state","can search by shipping state",""
"passed","Tue May 24 06:57:52 UTC 2022","Tue May 24 06:57:53 UTC 2022","186","","Products API tests: CRUD","","Products API tests: CRUD","can add a simple product","can add a simple product",""
"passed","Tue May 24 06:57:43 UTC 2022","Tue May 24 06:57:43 UTC 2022","145","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"passed","Tue May 24 06:57:25 UTC 2022","Tue May 24 06:57:26 UTC 2022","384","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","title","title",""
"passed","Tue May 24 06:57:24 UTC 2022","Tue May 24 06:57:24 UTC 2022","117","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Tue May 24 06:57:23 UTC 2022","Tue May 24 06:57:23 UTC 2022","375","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Tue May 24 06:57:20 UTC 2022","Tue May 24 06:57:20 UTC 2022","679","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Tue May 24 06:58:08 UTC 2022","Tue May 24 06:58:08 UTC 2022","107","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Tue May 24 06:57:25 UTC 2022","Tue May 24 06:57:25 UTC 2022","318","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","id","id",""
"passed","Tue May 24 06:57:22 UTC 2022","Tue May 24 06:57:22 UTC 2022","307","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
