"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 27 14:21:07 UTC 2022","Fri May 27 14:21:08 UTC 2022","267","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Fri May 27 14:20:42 UTC 2022","Fri May 27 14:20:42 UTC 2022","109","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tags","tags",""
"passed","Fri May 27 14:20:41 UTC 2022","Fri May 27 14:20:41 UTC 2022","307","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Fri May 27 14:20:42 UTC 2022","Fri May 27 14:20:42 UTC 2022","107","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Fri May 27 14:20:58 UTC 2022","Fri May 27 14:20:59 UTC 2022","645","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Fri May 27 14:20:39 UTC 2022","Fri May 27 14:20:39 UTC 2022","403","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","inclusion / exclusion","inclusion / exclusion",""
"passed","Fri May 27 14:20:40 UTC 2022","Fri May 27 14:20:40 UTC 2022","229","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Fri May 27 14:21:04 UTC 2022","Fri May 27 14:21:05 UTC 2022","322","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Fri May 27 14:21:18 UTC 2022","Fri May 27 14:21:18 UTC 2022","290","","Refunds API tests","","Refunds API tests","can delete a refund","can delete a refund",""
"passed","Fri May 27 14:21:11 UTC 2022","Fri May 27 14:21:12 UTC 2022","151","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Fri May 27 14:20:39 UTC 2022","Fri May 27 14:20:39 UTC 2022","183","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Fri May 27 14:21:05 UTC 2022","Fri May 27 14:21:06 UTC 2022","229","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
