"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 26 23:45:50 UTC 2022","Sun Jun 26 23:45:50 UTC 2022","111","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Sun Jun 26 23:45:41 UTC 2022","Sun Jun 26 23:45:41 UTC 2022","182","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Sun Jun 26 23:45:50 UTC 2022","Sun Jun 26 23:45:50 UTC 2022","109","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Sun Jun 26 23:45:50 UTC 2022","Sun Jun 26 23:45:50 UTC 2022","104","","Order Search API tests","","Order Search API tests","can search by shipping state","can search by shipping state",""
"passed","Sun Jun 26 23:45:46 UTC 2022","Sun Jun 26 23:45:46 UTC 2022","106","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Sun Jun 26 23:45:11 UTC 2022","Sun Jun 26 23:45:11 UTC 2022","269","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Sun Jun 26 23:45:41 UTC 2022","Sun Jun 26 23:45:41 UTC 2022","139","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
"passed","Sun Jun 26 23:45:34 UTC 2022","Sun Jun 26 23:45:34 UTC 2022","116","","Coupons API tests List coupons","","Coupons API tests List coupons","can paginate results","can paginate results",""
"passed","Sun Jun 26 23:45:51 UTC 2022","Sun Jun 26 23:45:51 UTC 2022","214","","Shipping methods API tests","","Shipping methods API tests","can add a 'Local pickup' shipping method","can add a 'Local pickup' shipping method",""
"passed","Sun Jun 26 23:45:07 UTC 2022","Sun Jun 26 23:45:07 UTC 2022","289","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","categories","categories",""
"passed","Sun Jun 26 23:45:32 UTC 2022","Sun Jun 26 23:45:33 UTC 2022","228","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Sun Jun 26 23:45:51 UTC 2022","Sun Jun 26 23:45:51 UTC 2022","263","","Shipping methods API tests","","Shipping methods API tests","can add a 'Flat rate' shipping method","can add a 'Flat rate' shipping method",""
"passed","Sun Jun 26 23:45:11 UTC 2022","Sun Jun 26 23:45:11 UTC 2022","118","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Sun Jun 26 23:45:31 UTC 2022","Sun Jun 26 23:45:32 UTC 2022","1502","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"passed","Sun Jun 26 23:45:23 UTC 2022","Sun Jun 26 23:45:23 UTC 2022","107","","Orders API tests","","Orders API tests","can retrieve an order","can retrieve an order",""
"passed","Sun Jun 26 23:45:42 UTC 2022","Sun Jun 26 23:45:42 UTC 2022","308","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can pay for an order","can pay for an order",""
"passed","Sun Jun 26 23:45:40 UTC 2022","Sun Jun 26 23:45:41 UTC 2022","118","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Sun Jun 26 23:45:09 UTC 2022","Sun Jun 26 23:45:09 UTC 2022","152","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Sun Jun 26 23:45:36 UTC 2022","Sun Jun 26 23:45:36 UTC 2022","246","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Sun Jun 26 23:45:46 UTC 2022","Sun Jun 26 23:45:46 UTC 2022","109","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Sun Jun 26 23:45:46 UTC 2022","Sun Jun 26 23:45:46 UTC 2022","106","","Shipping zones API tests","","Shipping zones API tests","can create a shipping zone","can create a shipping zone",""
"passed","Sun Jun 26 23:45:23 UTC 2022","Sun Jun 26 23:45:23 UTC 2022","141","","Orders API tests","","Orders API tests","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Sun Jun 26 23:45:49 UTC 2022","Sun Jun 26 23:45:50 UTC 2022","107","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
