"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 15 16:57:35 UTC 2022","Wed Jun 15 16:57:35 UTC 2022","104","","Shipping zones API tests","","Shipping zones API tests","cannot update the default shipping zone","cannot update the default shipping zone",""
"passed","Wed Jun 15 16:57:29 UTC 2022","Wed Jun 15 16:57:29 UTC 2022","111","","Orders API tests: CRUD Retrieve an order","","Orders API tests: CRUD Retrieve an order","can retrieve an order","can retrieve an order",""
"passed","Wed Jun 15 16:56:57 UTC 2022","Wed Jun 15 16:56:57 UTC 2022","158","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Wed Jun 15 16:57:22 UTC 2022","Wed Jun 15 16:57:22 UTC 2022","111","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit result set to matching code","can limit result set to matching code",""
"passed","Wed Jun 15 16:56:56 UTC 2022","Wed Jun 15 16:56:56 UTC 2022","114","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Wed Jun 15 16:57:23 UTC 2022","Wed Jun 15 16:57:23 UTC 2022","201","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Wed Jun 15 16:57:15 UTC 2022","Wed Jun 15 16:57:16 UTC 2022","235","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Wed Jun 15 16:57:31 UTC 2022","Wed Jun 15 16:57:31 UTC 2022","178","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Wed Jun 15 16:56:53 UTC 2022","Wed Jun 15 16:56:54 UTC 2022","219","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Wed Jun 15 16:57:30 UTC 2022","Wed Jun 15 16:57:31 UTC 2022","173","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Wed Jun 15 16:57:30 UTC 2022","Wed Jun 15 16:57:30 UTC 2022","131","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
"passed","Wed Jun 15 16:57:36 UTC 2022","Wed Jun 15 16:57:37 UTC 2022","267","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Wed Jun 15 16:57:24 UTC 2022","Wed Jun 15 16:57:24 UTC 2022","202","","Products API tests: CRUD","","Products API tests: CRUD","can add a simple product","can add a simple product",""
"passed","Wed Jun 15 16:56:52 UTC 2022","Wed Jun 15 16:56:53 UTC 2022","224","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","search","search",""
"passed","Wed Jun 15 16:56:54 UTC 2022","Wed Jun 15 16:56:54 UTC 2022","307","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Wed Jun 15 16:57:11 UTC 2022","Wed Jun 15 16:57:11 UTC 2022","179","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Wed Jun 15 16:57:39 UTC 2022","Wed Jun 15 16:57:39 UTC 2022","107","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Wed Jun 15 16:56:56 UTC 2022","Wed Jun 15 16:56:56 UTC 2022","223","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","status","status",""
"passed","Wed Jun 15 16:57:14 UTC 2022","Wed Jun 15 16:57:14 UTC 2022","340","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Wed Jun 15 16:57:39 UTC 2022","Wed Jun 15 16:57:39 UTC 2022","143","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Wed Jun 15 16:57:35 UTC 2022","Wed Jun 15 16:57:35 UTC 2022","357","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Wed Jun 15 16:57:24 UTC 2022","Wed Jun 15 16:57:24 UTC 2022","343","","Products API tests: CRUD","","Products API tests: CRUD","can add a virtual product","can add a virtual product",""
"passed","Wed Jun 15 16:56:59 UTC 2022","Wed Jun 15 16:56:59 UTC 2022","154","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Wed Jun 15 16:57:36 UTC 2022","Wed Jun 15 16:57:36 UTC 2022","224","","Shipping zones API tests","","Shipping zones API tests","can delete a shipping zone","can delete a shipping zone",""
"passed","Wed Jun 15 16:57:37 UTC 2022","Wed Jun 15 16:57:37 UTC 2022","106","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Wed Jun 15 16:56:56 UTC 2022","Wed Jun 15 16:56:56 UTC 2022","143","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Wed Jun 15 16:57:22 UTC 2022","Wed Jun 15 16:57:23 UTC 2022","117","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit results to matching string","can limit results to matching string",""
"passed","Wed Jun 15 16:57:12 UTC 2022","Wed Jun 15 16:57:13 UTC 2022","598","","Orders API tests List all orders","","Orders API tests List all orders","inclusion / exclusion","inclusion / exclusion",""
"passed","Wed Jun 15 16:57:40 UTC 2022","Wed Jun 15 16:57:40 UTC 2022","109","","Order Search API tests","","Order Search API tests","can search by shipping state","can search by shipping state",""
"passed","Wed Jun 15 16:57:15 UTC 2022","Wed Jun 15 16:57:15 UTC 2022","740","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Wed Jun 15 16:57:39 UTC 2022","Wed Jun 15 16:57:39 UTC 2022","114","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Wed Jun 15 16:56:56 UTC 2022","Wed Jun 15 16:56:57 UTC 2022","122","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tags","tags",""
"passed","Wed Jun 15 16:57:26 UTC 2022","Wed Jun 15 16:57:26 UTC 2022","392","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch delete products","can batch delete products",""
"passed","Wed Jun 15 16:56:57 UTC 2022","Wed Jun 15 16:56:58 UTC 2022","415","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","title","title",""
"passed","Wed Jun 15 16:57:41 UTC 2022","Wed Jun 15 16:57:41 UTC 2022","247","","Shipping methods API tests","","Shipping methods API tests","can add a 'Local pickup' shipping method","can add a 'Local pickup' shipping method",""
"passed","Wed Jun 15 16:56:57 UTC 2022","Wed Jun 15 16:56:57 UTC 2022","165","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Wed Jun 15 16:57:30 UTC 2022","Wed Jun 15 16:57:30 UTC 2022","166","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
