"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 17 20:03:00 UTC 2022","Fri Jun 17 20:03:01 UTC 2022","731","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Fri Jun 17 20:03:00 UTC 2022","Fri Jun 17 20:03:00 UTC 2022","111","","Orders API tests","","Orders API tests","can retrieve an order","can retrieve an order",""
"passed","Fri Jun 17 20:03:10 UTC 2022","Fri Jun 17 20:03:11 UTC 2022","368","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Fri Jun 17 20:02:46 UTC 2022","Fri Jun 17 20:02:47 UTC 2022","398","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"passed","Fri Jun 17 20:03:28 UTC 2022","Fri Jun 17 20:03:28 UTC 2022","113","","Order Search API tests","","Order Search API tests","can search by billing company name","can search by billing company name",""
"passed","Fri Jun 17 20:03:27 UTC 2022","Fri Jun 17 20:03:28 UTC 2022","125","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Fri Jun 17 20:03:17 UTC 2022","Fri Jun 17 20:03:17 UTC 2022","338","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'cancelled'","can create an order with status 'cancelled'",""
"passed","Fri Jun 17 20:03:17 UTC 2022","Fri Jun 17 20:03:18 UTC 2022","348","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'refunded'","can create an order with status 'refunded'",""
"passed","Fri Jun 17 20:03:19 UTC 2022","Fri Jun 17 20:03:19 UTC 2022","131","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Fri Jun 17 20:03:19 UTC 2022","Fri Jun 17 20:03:19 UTC 2022","234","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Fri Jun 17 20:03:04 UTC 2022","Fri Jun 17 20:03:04 UTC 2022","235","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Fri Jun 17 20:03:29 UTC 2022","Fri Jun 17 20:03:29 UTC 2022","105","","Order Search API tests","","Order Search API tests","can search by shipping post code","can search by shipping post code",""
"passed","Fri Jun 17 20:03:25 UTC 2022","Fri Jun 17 20:03:25 UTC 2022","112","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Fri Jun 17 20:02:45 UTC 2022","Fri Jun 17 20:02:45 UTC 2022","160","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Fri Jun 17 20:03:01 UTC 2022","Fri Jun 17 20:03:02 UTC 2022","602","","Orders API tests List all orders","","Orders API tests List all orders","inclusion / exclusion","inclusion / exclusion",""
"passed","Fri Jun 17 20:02:45 UTC 2022","Fri Jun 17 20:02:45 UTC 2022","146","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Fri Jun 17 20:03:20 UTC 2022","Fri Jun 17 20:03:20 UTC 2022","168","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Fri Jun 17 20:03:11 UTC 2022","Fri Jun 17 20:03:11 UTC 2022","120","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Fri Jun 17 20:02:43 UTC 2022","Fri Jun 17 20:02:44 UTC 2022","377","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Fri Jun 17 20:03:02 UTC 2022","Fri Jun 17 20:03:02 UTC 2022","342","","Orders API tests List all orders","","Orders API tests List all orders","status","status",""
"passed","Fri Jun 17 20:02:42 UTC 2022","Fri Jun 17 20:02:42 UTC 2022","496","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","type","type",""
