"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 17 09:53:15 UTC 2022","Tue May 17 09:53:15 UTC 2022","141","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch create coupons","can batch create coupons",""
"passed","Tue May 17 09:53:24 UTC 2022","Tue May 17 09:53:24 UTC 2022","122","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Tue May 17 09:52:50 UTC 2022","Tue May 17 09:52:51 UTC 2022","370","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","slug","slug",""
"passed","Tue May 17 09:53:29 UTC 2022","Tue May 17 09:53:29 UTC 2022","227","","Shipping zones API tests","","Shipping zones API tests","can delete a shipping zone","can delete a shipping zone",""
"skipped","Tue May 17 09:52:51 UTC 2022","Tue May 17 09:52:51 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Tue May 17 09:53:33 UTC 2022","Tue May 17 09:53:33 UTC 2022","106","","Order Search API tests","","Order Search API tests","can search by shipping last name","can search by shipping last name",""
"passed","Tue May 17 09:53:17 UTC 2022","Tue May 17 09:53:17 UTC 2022","331","","Products API tests: CRUD","","Products API tests: CRUD","can add a virtual product","can add a virtual product",""
"passed","Tue May 17 09:53:33 UTC 2022","Tue May 17 09:53:33 UTC 2022","105","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Tue May 17 09:53:15 UTC 2022","Tue May 17 09:53:15 UTC 2022","333","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Tue May 17 09:52:51 UTC 2022","Tue May 17 09:52:51 UTC 2022","108","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"skipped","Tue May 17 09:52:51 UTC 2022","Tue May 17 09:52:51 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (asc)","rating (asc)",""
"passed","Tue May 17 09:53:21 UTC 2022","Tue May 17 09:53:22 UTC 2022","422","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'completed'","can create an order with status 'completed'",""
"passed","Tue May 17 09:52:49 UTC 2022","Tue May 17 09:52:49 UTC 2022","122","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tags","tags",""
"passed","Tue May 17 09:53:18 UTC 2022","Tue May 17 09:53:18 UTC 2022","261","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Tue May 17 09:53:32 UTC 2022","Tue May 17 09:53:32 UTC 2022","105","","Order Search API tests","","Order Search API tests","can search by billing address 2","can search by billing address 2",""
"passed","Tue May 17 09:53:28 UTC 2022","Tue May 17 09:53:28 UTC 2022","307","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Tue May 17 09:52:48 UTC 2022","Tue May 17 09:52:48 UTC 2022","244","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Tue May 17 09:53:14 UTC 2022","Tue May 17 09:53:15 UTC 2022","257","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Tue May 17 09:53:18 UTC 2022","Tue May 17 09:53:19 UTC 2022","250","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Tue May 17 09:53:14 UTC 2022","Tue May 17 09:53:14 UTC 2022","136","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Tue May 17 09:53:22 UTC 2022","Tue May 17 09:53:22 UTC 2022","355","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'cancelled'","can create an order with status 'cancelled'",""
"passed","Tue May 17 09:53:07 UTC 2022","Tue May 17 09:53:07 UTC 2022","371","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Tue May 17 09:53:18 UTC 2022","Tue May 17 09:53:18 UTC 2022","134","","Products API tests: CRUD","","Products API tests: CRUD","can view a single product","can view a single product",""
"passed","Tue May 17 09:52:48 UTC 2022","Tue May 17 09:52:48 UTC 2022","122","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Tue May 17 09:52:51 UTC 2022","Tue May 17 09:52:51 UTC 2022","109","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Tue May 17 09:53:32 UTC 2022","Tue May 17 09:53:32 UTC 2022","105","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Tue May 17 09:52:49 UTC 2022","Tue May 17 09:52:49 UTC 2022","106","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
