"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 09 03:41:41 UTC 2022","Thu Jun 09 03:41:41 UTC 2022","93","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit results to matching string","can limit results to matching string",""
"passed","Thu Jun 09 03:41:43 UTC 2022","Thu Jun 09 03:41:43 UTC 2022","163","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch update products","can batch update products",""
"passed","Thu Jun 09 03:41:33 UTC 2022","Thu Jun 09 03:41:33 UTC 2022","121","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"passed","Thu Jun 09 03:41:14 UTC 2022","Thu Jun 09 03:41:14 UTC 2022","217","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Thu Jun 09 03:41:40 UTC 2022","Thu Jun 09 03:41:41 UTC 2022","99","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Thu Jun 09 03:41:52 UTC 2022","Thu Jun 09 03:41:52 UTC 2022","96","","Shipping zones API tests","","Shipping zones API tests","can retrieve a shipping zone","can retrieve a shipping zone",""
"passed","Thu Jun 09 03:41:47 UTC 2022","Thu Jun 09 03:41:47 UTC 2022","114","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Thu Jun 09 03:41:43 UTC 2022","Thu Jun 09 03:41:43 UTC 2022","205","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Thu Jun 09 03:41:53 UTC 2022","Thu Jun 09 03:41:54 UTC 2022","94","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Thu Jun 09 03:41:57 UTC 2022","Thu Jun 09 03:41:57 UTC 2022","193","","Shipping methods API tests","","Shipping methods API tests","can add a 'Local pickup' shipping method","can add a 'Local pickup' shipping method",""
"passed","Thu Jun 09 03:41:48 UTC 2022","Thu Jun 09 03:41:48 UTC 2022","174","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Thu Jun 09 03:41:55 UTC 2022","Thu Jun 09 03:41:55 UTC 2022","99","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"passed","Thu Jun 09 03:41:17 UTC 2022","Thu Jun 09 03:41:17 UTC 2022","102","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","shipping class","shipping class",""
