"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 06 07:10:46 UTC 2022","Wed Jul 06 07:10:46 UTC 2022","93","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Wed Jul 06 07:10:37 UTC 2022","Wed Jul 06 07:10:37 UTC 2022","183","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Wed Jul 06 07:10:32 UTC 2022","Wed Jul 06 07:10:32 UTC 2022","579","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Wed Jul 06 07:09:56 UTC 2022","Wed Jul 06 07:09:57 UTC 2022","102","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Wed Jul 06 07:10:28 UTC 2022","Wed Jul 06 07:10:28 UTC 2022","269","","Products API tests: CRUD","","Products API tests: CRUD","can add a simple product","can add a simple product",""
"passed","Wed Jul 06 07:09:55 UTC 2022","Wed Jul 06 07:09:55 UTC 2022","227","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Wed Jul 06 07:09:57 UTC 2022","Wed Jul 06 07:09:57 UTC 2022","84","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Wed Jul 06 07:09:57 UTC 2022","Wed Jul 06 07:09:57 UTC 2022","87","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","shipping class","shipping class",""
"passed","Wed Jul 06 07:10:46 UTC 2022","Wed Jul 06 07:10:46 UTC 2022","82","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Wed Jul 06 07:10:38 UTC 2022","Wed Jul 06 07:10:38 UTC 2022","353","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
