"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 19 22:12:37 UTC 2022","Thu May 19 22:12:38 UTC 2022","199","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Thu May 19 22:13:00 UTC 2022","Thu May 19 22:13:00 UTC 2022","90","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Thu May 19 22:12:34 UTC 2022","Thu May 19 22:12:34 UTC 2022","151","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","slug","slug",""
"passed","Thu May 19 22:12:36 UTC 2022","Thu May 19 22:12:36 UTC 2022","106","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"skipped","Thu May 19 22:12:38 UTC 2022","Thu May 19 22:12:38 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Thu May 19 22:13:06 UTC 2022","Thu May 19 22:13:06 UTC 2022","76","","Order Search API tests","","Order Search API tests","can search by billing company name","can search by billing company name",""
"passed","Thu May 19 22:12:57 UTC 2022","Thu May 19 22:12:57 UTC 2022","180","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Thu May 19 22:13:01 UTC 2022","Thu May 19 22:13:01 UTC 2022","227","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can pay for an order","can pay for an order",""
"passed","Thu May 19 22:12:36 UTC 2022","Thu May 19 22:12:37 UTC 2022","247","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","id","id",""
"passed","Thu May 19 22:13:01 UTC 2022","Thu May 19 22:13:01 UTC 2022","195","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
