"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 31 14:08:37 UTC 2022","Tue May 31 14:08:37 UTC 2022","305","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","include","include",""
"passed","Tue May 31 14:08:42 UTC 2022","Tue May 31 14:08:42 UTC 2022","110","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Tue May 31 14:08:35 UTC 2022","Tue May 31 14:08:35 UTC 2022","375","","Orders API tests List all orders","","Orders API tests List all orders","dp (precision)","dp (precision)",""
"passed","Tue May 31 14:08:47 UTC 2022","Tue May 31 14:08:47 UTC 2022","202","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Tue May 31 14:09:01 UTC 2022","Tue May 31 14:09:01 UTC 2022","275","","Shipping methods API tests","","Shipping methods API tests","can add a 'Flat rate' shipping method","can add a 'Flat rate' shipping method",""
"passed","Tue May 31 14:08:59 UTC 2022","Tue May 31 14:08:59 UTC 2022","109","","Order Search API tests","","Order Search API tests","can search by billing phone","can search by billing phone",""
"passed","Tue May 31 14:08:17 UTC 2022","Tue May 31 14:08:17 UTC 2022","179","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Tue May 31 14:08:32 UTC 2022","Tue May 31 14:08:32 UTC 2022","260","","Orders API tests","","Orders API tests","can permanently delete an order","can permanently delete an order",""
"skipped","Tue May 31 14:08:19 UTC 2022","Tue May 31 14:08:19 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Tue May 31 14:08:52 UTC 2022","Tue May 31 14:08:52 UTC 2022","266","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
"passed","Tue May 31 14:08:35 UTC 2022","Tue May 31 14:08:36 UTC 2022","773","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Tue May 31 14:08:43 UTC 2022","Tue May 31 14:08:43 UTC 2022","106","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Tue May 31 14:08:36 UTC 2022","Tue May 31 14:08:36 UTC 2022","268","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Tue May 31 14:08:42 UTC 2022","Tue May 31 14:08:42 UTC 2022","111","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch update coupons","can batch update coupons",""
"passed","Tue May 31 14:08:36 UTC 2022","Tue May 31 14:08:37 UTC 2022","499","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
"passed","Tue May 31 14:08:51 UTC 2022","Tue May 31 14:08:51 UTC 2022","137","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
