"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 10 01:04:01 UTC 2022","Fri Jun 10 01:04:01 UTC 2022","218","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch update products","can batch update products",""
"passed","Fri Jun 10 01:04:16 UTC 2022","Fri Jun 10 01:04:16 UTC 2022","155","","Order Search API tests","","Order Search API tests","can search by shipping post code","can search by shipping post code",""
"passed","Fri Jun 10 01:04:11 UTC 2022","Fri Jun 10 01:04:11 UTC 2022","116","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Fri Jun 10 01:03:51 UTC 2022","Fri Jun 10 01:03:52 UTC 2022","319","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","include","include",""
"passed","Fri Jun 10 01:04:05 UTC 2022","Fri Jun 10 01:04:06 UTC 2022","142","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Fri Jun 10 01:04:05 UTC 2022","Fri Jun 10 01:04:05 UTC 2022","210","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Fri Jun 10 01:04:00 UTC 2022","Fri Jun 10 01:04:01 UTC 2022","268","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Fri Jun 10 01:04:01 UTC 2022","Fri Jun 10 01:04:01 UTC 2022","466","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch delete products","can batch delete products",""
"passed","Fri Jun 10 01:03:33 UTC 2022","Fri Jun 10 01:03:33 UTC 2022","149","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Fri Jun 10 01:03:48 UTC 2022","Fri Jun 10 01:03:48 UTC 2022","376","","Orders API tests List all orders","","Orders API tests List all orders","parent","parent",""
"passed","Fri Jun 10 01:04:15 UTC 2022","Fri Jun 10 01:04:16 UTC 2022","125","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Fri Jun 10 01:04:11 UTC 2022","Fri Jun 10 01:04:11 UTC 2022","128","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Fri Jun 10 01:03:57 UTC 2022","Fri Jun 10 01:03:57 UTC 2022","124","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Fri Jun 10 01:04:13 UTC 2022","Fri Jun 10 01:04:13 UTC 2022","113","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Fri Jun 10 01:03:25 UTC 2022","Fri Jun 10 01:03:25 UTC 2022","787","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Fri Jun 10 01:03:55 UTC 2022","Fri Jun 10 01:03:56 UTC 2022","618","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
"passed","Fri Jun 10 01:03:30 UTC 2022","Fri Jun 10 01:03:31 UTC 2022","181","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Fri Jun 10 01:04:06 UTC 2022","Fri Jun 10 01:04:06 UTC 2022","152","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'cancelled'","can update status of an order to 'cancelled'",""
"passed","Fri Jun 10 01:03:56 UTC 2022","Fri Jun 10 01:03:56 UTC 2022","137","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Fri Jun 10 01:04:02 UTC 2022","Fri Jun 10 01:04:02 UTC 2022","336","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Fri Jun 10 01:04:06 UTC 2022","Fri Jun 10 01:04:06 UTC 2022","165","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Fri Jun 10 01:04:11 UTC 2022","Fri Jun 10 01:04:11 UTC 2022","108","","Shipping zones API tests","","Shipping zones API tests","can retrieve a shipping zone","can retrieve a shipping zone",""
"passed","Fri Jun 10 01:04:04 UTC 2022","Fri Jun 10 01:04:04 UTC 2022","338","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'cancelled'","can create an order with status 'cancelled'",""
"passed","Fri Jun 10 01:04:15 UTC 2022","Fri Jun 10 01:04:15 UTC 2022","128","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"passed","Fri Jun 10 01:04:00 UTC 2022","Fri Jun 10 01:04:00 UTC 2022","277","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Fri Jun 10 01:03:58 UTC 2022","Fri Jun 10 01:03:58 UTC 2022","123","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit results to matching string","can limit results to matching string",""
