"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 05 00:45:03 UTC 2022","Tue Jul 05 00:45:03 UTC 2022","170","","Orders API tests","","Orders API tests","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Tue Jul 05 00:44:46 UTC 2022","Tue Jul 05 00:44:47 UTC 2022","166","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Tue Jul 05 00:45:06 UTC 2022","Tue Jul 05 00:45:07 UTC 2022","809","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Tue Jul 05 00:45:20 UTC 2022","Tue Jul 05 00:45:21 UTC 2022","482","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'on-hold'","can create an order with status 'on-hold'",""
"passed","Tue Jul 05 00:44:44 UTC 2022","Tue Jul 05 00:44:45 UTC 2022","426","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Tue Jul 05 00:45:28 UTC 2022","Tue Jul 05 00:45:29 UTC 2022","373","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Tue Jul 05 00:45:06 UTC 2022","Tue Jul 05 00:45:06 UTC 2022","175","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"skipped","Tue Jul 05 00:44:49 UTC 2022","Tue Jul 05 00:44:49 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (asc)","rating (asc)",""
"passed","Tue Jul 05 00:45:35 UTC 2022","Tue Jul 05 00:45:35 UTC 2022","308","","Shipping methods API tests","","Shipping methods API tests","can add a 'Flat rate' shipping method","can add a 'Flat rate' shipping method",""
"passed","Tue Jul 05 00:45:03 UTC 2022","Tue Jul 05 00:45:04 UTC 2022","863","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Tue Jul 05 00:45:04 UTC 2022","Tue Jul 05 00:45:05 UTC 2022","661","","Orders API tests List all orders","","Orders API tests List all orders","inclusion / exclusion","inclusion / exclusion",""
"skipped","Tue Jul 05 00:44:49 UTC 2022","Tue Jul 05 00:44:49 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Tue Jul 05 00:45:33 UTC 2022","Tue Jul 05 00:45:33 UTC 2022","141","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"passed","Tue Jul 05 00:44:44 UTC 2022","Tue Jul 05 00:44:44 UTC 2022","320","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","categories","categories",""
"passed","Tue Jul 05 00:45:17 UTC 2022","Tue Jul 05 00:45:17 UTC 2022","387","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
