"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 13 15:43:28 UTC 2022","Wed Jul 13 15:43:28 UTC 2022","333","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"passed","Wed Jul 13 15:43:49 UTC 2022","Wed Jul 13 15:43:49 UTC 2022","104","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit result set to matching code","can limit result set to matching code",""
"passed","Wed Jul 13 15:43:26 UTC 2022","Wed Jul 13 15:43:26 UTC 2022","109","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tags","tags",""
"passed","Wed Jul 13 15:43:25 UTC 2022","Wed Jul 13 15:43:26 UTC 2022","117","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Wed Jul 13 15:43:51 UTC 2022","Wed Jul 13 15:43:52 UTC 2022","356","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch delete products","can batch delete products",""
"passed","Wed Jul 13 15:43:24 UTC 2022","Wed Jul 13 15:43:24 UTC 2022","260","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Wed Jul 13 15:43:48 UTC 2022","Wed Jul 13 15:43:48 UTC 2022","121","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch create coupons","can batch create coupons",""
"passed","Wed Jul 13 15:44:00 UTC 2022","Wed Jul 13 15:44:00 UTC 2022","98","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Wed Jul 13 15:44:02 UTC 2022","Wed Jul 13 15:44:02 UTC 2022","100","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Wed Jul 13 15:43:52 UTC 2022","Wed Jul 13 15:43:52 UTC 2022","151","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Wed Jul 13 15:43:39 UTC 2022","Wed Jul 13 15:43:39 UTC 2022","243","","Orders API tests","","Orders API tests","can permanently delete an order","can permanently delete an order",""
"passed","Wed Jul 13 15:43:26 UTC 2022","Wed Jul 13 15:43:27 UTC 2022","148","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Wed Jul 13 15:44:03 UTC 2022","Wed Jul 13 15:44:03 UTC 2022","98","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Wed Jul 13 15:43:27 UTC 2022","Wed Jul 13 15:43:28 UTC 2022","353","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","slug","slug",""
"passed","Wed Jul 13 15:43:54 UTC 2022","Wed Jul 13 15:43:55 UTC 2022","102","","Orders API tests: CRUD Retrieve an order","","Orders API tests: CRUD Retrieve an order","can retrieve an order","can retrieve an order",""
