"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 08 17:04:55 UTC 2022","Wed Jun 08 17:04:56 UTC 2022","250","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Wed Jun 08 17:05:05 UTC 2022","Wed Jun 08 17:05:05 UTC 2022","286","","Products API tests: CRUD","","Products API tests: CRUD","can add a simple product","can add a simple product",""
"passed","Wed Jun 08 17:04:54 UTC 2022","Wed Jun 08 17:04:54 UTC 2022","388","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Wed Jun 08 17:04:53 UTC 2022","Wed Jun 08 17:04:53 UTC 2022","371","","Orders API tests List all orders","","Orders API tests List all orders","parent","parent",""
"passed","Wed Jun 08 17:05:12 UTC 2022","Wed Jun 08 17:05:12 UTC 2022","180","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"passed","Wed Jun 08 17:05:01 UTC 2022","Wed Jun 08 17:05:02 UTC 2022","166","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Wed Jun 08 17:05:09 UTC 2022","Wed Jun 08 17:05:10 UTC 2022","453","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'completed'","can create an order with status 'completed'",""
"passed","Wed Jun 08 17:04:37 UTC 2022","Wed Jun 08 17:04:37 UTC 2022","150","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Wed Jun 08 17:04:33 UTC 2022","Wed Jun 08 17:04:33 UTC 2022","299","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Wed Jun 08 17:04:34 UTC 2022","Wed Jun 08 17:04:34 UTC 2022","130","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Wed Jun 08 17:04:56 UTC 2022","Wed Jun 08 17:04:57 UTC 2022","496","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
"passed","Wed Jun 08 17:05:23 UTC 2022","Wed Jun 08 17:05:23 UTC 2022","124","","Order Search API tests","","Order Search API tests","can return an empty result set when no matches were found","can return an empty result set when no matches were found",""
"passed","Wed Jun 08 17:04:37 UTC 2022","Wed Jun 08 17:04:37 UTC 2022","135","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Wed Jun 08 17:05:02 UTC 2022","Wed Jun 08 17:05:02 UTC 2022","298","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Wed Jun 08 17:04:29 UTC 2022","Wed Jun 08 17:04:29 UTC 2022","763","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Wed Jun 08 17:05:06 UTC 2022","Wed Jun 08 17:05:06 UTC 2022","280","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Wed Jun 08 17:05:19 UTC 2022","Wed Jun 08 17:05:20 UTC 2022","176","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Wed Jun 08 17:05:01 UTC 2022","Wed Jun 08 17:05:01 UTC 2022","762","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
"skipped","Wed Jun 08 17:04:37 UTC 2022","Wed Jun 08 17:04:37 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Wed Jun 08 17:05:00 UTC 2022","Wed Jun 08 17:05:01 UTC 2022","1099","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"passed","Wed Jun 08 17:05:12 UTC 2022","Wed Jun 08 17:05:13 UTC 2022","188","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Wed Jun 08 17:05:07 UTC 2022","Wed Jun 08 17:05:07 UTC 2022","210","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch update products","can batch update products",""
"passed","Wed Jun 08 17:05:06 UTC 2022","Wed Jun 08 17:05:07 UTC 2022","273","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Wed Jun 08 17:05:09 UTC 2022","Wed Jun 08 17:05:09 UTC 2022","463","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'on-hold'","can create an order with status 'on-hold'",""
"passed","Wed Jun 08 17:05:23 UTC 2022","Wed Jun 08 17:05:23 UTC 2022","138","","Order Search API tests","","Order Search API tests","can search by shipping state","can search by shipping state",""
"passed","Wed Jun 08 17:04:55 UTC 2022","Wed Jun 08 17:04:55 UTC 2022","833","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Wed Jun 08 17:05:17 UTC 2022","Wed Jun 08 17:05:18 UTC 2022","115","","Shipping zones API tests","","Shipping zones API tests","can create a shipping zone","can create a shipping zone",""
"passed","Wed Jun 08 17:05:18 UTC 2022","Wed Jun 08 17:05:18 UTC 2022","126","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Wed Jun 08 17:04:51 UTC 2022","Wed Jun 08 17:04:51 UTC 2022","175","","Orders API tests","","Orders API tests","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Wed Jun 08 17:04:51 UTC 2022","Wed Jun 08 17:04:52 UTC 2022","870","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Wed Jun 08 17:05:02 UTC 2022","Wed Jun 08 17:05:02 UTC 2022","195","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch create coupons","can batch create coupons",""
"passed","Wed Jun 08 17:04:56 UTC 2022","Wed Jun 08 17:04:56 UTC 2022","267","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","date","date",""
"passed","Wed Jun 08 17:05:19 UTC 2022","Wed Jun 08 17:05:19 UTC 2022","318","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Wed Jun 08 17:04:51 UTC 2022","Wed Jun 08 17:04:51 UTC 2022","150","","Orders API tests","","Orders API tests","can retrieve an order","can retrieve an order",""
"passed","Wed Jun 08 17:05:11 UTC 2022","Wed Jun 08 17:05:12 UTC 2022","205","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
