"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 22 07:42:19 UTC 2022","Wed Jun 22 07:42:20 UTC 2022","118","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Wed Jun 22 07:42:18 UTC 2022","Wed Jun 22 07:42:18 UTC 2022","279","","Orders API test","","Orders API test","can add complex order","can add complex order",""
"passed","Wed Jun 22 07:42:01 UTC 2022","Wed Jun 22 07:42:01 UTC 2022","112","","Orders API tests","","Orders API tests","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Wed Jun 22 07:42:13 UTC 2022","Wed Jun 22 07:42:14 UTC 2022","294","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'on-hold'","can create an order with status 'on-hold'",""
"passed","Wed Jun 22 07:42:02 UTC 2022","Wed Jun 22 07:42:02 UTC 2022","546","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Wed Jun 22 07:42:15 UTC 2022","Wed Jun 22 07:42:15 UTC 2022","113","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Wed Jun 22 07:42:19 UTC 2022","Wed Jun 22 07:42:19 UTC 2022","247","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Wed Jun 22 07:42:13 UTC 2022","Wed Jun 22 07:42:13 UTC 2022","313","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'processing'","can create an order with status 'processing'",""
"passed","Wed Jun 22 07:42:23 UTC 2022","Wed Jun 22 07:42:23 UTC 2022","85","","Order Search API tests","","Order Search API tests","can search by shipping state","can search by shipping state",""
"passed","Wed Jun 22 07:41:50 UTC 2022","Wed Jun 22 07:41:50 UTC 2022","99","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Wed Jun 22 07:42:04 UTC 2022","Wed Jun 22 07:42:05 UTC 2022","195","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Wed Jun 22 07:42:12 UTC 2022","Wed Jun 22 07:42:12 UTC 2022","299","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch delete products","can batch delete products",""
"passed","Wed Jun 22 07:42:22 UTC 2022","Wed Jun 22 07:42:22 UTC 2022","87","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Wed Jun 22 07:42:20 UTC 2022","Wed Jun 22 07:42:21 UTC 2022","84","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Wed Jun 22 07:42:13 UTC 2022","Wed Jun 22 07:42:13 UTC 2022","239","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Wed Jun 22 07:42:01 UTC 2022","Wed Jun 22 07:42:01 UTC 2022","132","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Wed Jun 22 07:41:50 UTC 2022","Wed Jun 22 07:41:50 UTC 2022","117","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Wed Jun 22 07:42:15 UTC 2022","Wed Jun 22 07:42:15 UTC 2022","137","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"passed","Wed Jun 22 07:42:22 UTC 2022","Wed Jun 22 07:42:22 UTC 2022","84","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Wed Jun 22 07:42:21 UTC 2022","Wed Jun 22 07:42:21 UTC 2022","278","","Refunds API tests","","Refunds API tests","can delete a refund","can delete a refund",""
"passed","Wed Jun 22 07:41:51 UTC 2022","Wed Jun 22 07:41:51 UTC 2022","281","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","title","title",""
"passed","Wed Jun 22 07:42:22 UTC 2022","Wed Jun 22 07:42:22 UTC 2022","85","","Order Search API tests","","Order Search API tests","can search by billing city name","can search by billing city name",""
"skipped","Wed Jun 22 07:41:52 UTC 2022","Wed Jun 22 07:41:52 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Wed Jun 22 07:42:11 UTC 2022","Wed Jun 22 07:42:11 UTC 2022","263","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Wed Jun 22 07:42:22 UTC 2022","Wed Jun 22 07:42:22 UTC 2022","90","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Wed Jun 22 07:41:48 UTC 2022","Wed Jun 22 07:41:49 UTC 2022","421","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","type","type",""
"passed","Wed Jun 22 07:42:11 UTC 2022","Wed Jun 22 07:42:11 UTC 2022","90","","Products API tests: CRUD","","Products API tests: CRUD","can view a single product","can view a single product",""
"passed","Wed Jun 22 07:42:22 UTC 2022","Wed Jun 22 07:42:22 UTC 2022","85","","Order Search API tests","","Order Search API tests","can search by billing company name","can search by billing company name",""
"passed","Wed Jun 22 07:42:03 UTC 2022","Wed Jun 22 07:42:04 UTC 2022","106","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"passed","Wed Jun 22 07:42:22 UTC 2022","Wed Jun 22 07:42:23 UTC 2022","85","","Order Search API tests","","Order Search API tests","can search by shipping post code","can search by shipping post code",""
"passed","Wed Jun 22 07:42:11 UTC 2022","Wed Jun 22 07:42:11 UTC 2022","260","","Products API tests: CRUD","","Products API tests: CRUD","can add a virtual product","can add a virtual product",""
"passed","Wed Jun 22 07:42:11 UTC 2022","Wed Jun 22 07:42:12 UTC 2022","110","","Products API tests: CRUD","","Products API tests: CRUD","can update a single product","can update a single product",""
"passed","Wed Jun 22 07:41:48 UTC 2022","Wed Jun 22 07:41:48 UTC 2022","169","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","slug","slug",""
"passed","Wed Jun 22 07:42:16 UTC 2022","Wed Jun 22 07:42:17 UTC 2022","223","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
"passed","Wed Jun 22 07:42:14 UTC 2022","Wed Jun 22 07:42:14 UTC 2022","252","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'refunded'","can create an order with status 'refunded'",""
"passed","Wed Jun 22 07:42:08 UTC 2022","Wed Jun 22 07:42:09 UTC 2022","250","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
