"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 16 13:14:09 UTC 2022","Mon May 16 13:14:09 UTC 2022","381","","Orders API tests List all orders","","Orders API tests List all orders","status","status",""
"passed","Mon May 16 13:14:36 UTC 2022","Mon May 16 13:14:36 UTC 2022","104","","Order Search API tests","","Order Search API tests","can search by shipping last name","can search by shipping last name",""
"passed","Mon May 16 13:13:51 UTC 2022","Mon May 16 13:13:52 UTC 2022","188","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Mon May 16 13:14:27 UTC 2022","Mon May 16 13:14:27 UTC 2022","163","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Mon May 16 13:13:54 UTC 2022","Mon May 16 13:13:54 UTC 2022","136","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Mon May 16 13:14:10 UTC 2022","Mon May 16 13:14:10 UTC 2022","154","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"passed","Mon May 16 13:14:25 UTC 2022","Mon May 16 13:14:26 UTC 2022","413","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'failed'","can create an order with status 'failed'",""
"passed","Mon May 16 13:14:20 UTC 2022","Mon May 16 13:14:21 UTC 2022","387","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Mon May 16 13:13:50 UTC 2022","Mon May 16 13:13:50 UTC 2022","123","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Mon May 16 13:13:51 UTC 2022","Mon May 16 13:13:51 UTC 2022","114","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Mon May 16 13:13:50 UTC 2022","Mon May 16 13:13:50 UTC 2022","270","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Mon May 16 13:13:52 UTC 2022","Mon May 16 13:13:52 UTC 2022","333","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","id","id",""
"passed","Mon May 16 13:14:37 UTC 2022","Mon May 16 13:14:37 UTC 2022","240","","Shipping methods API tests","","Shipping methods API tests","can add a 'Free shipping' shipping method","can add a 'Free shipping' shipping method",""
"passed","Mon May 16 13:14:23 UTC 2022","Mon May 16 13:14:23 UTC 2022","362","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Mon May 16 13:14:27 UTC 2022","Mon May 16 13:14:27 UTC 2022","175","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"skipped","Mon May 16 13:13:54 UTC 2022","Mon May 16 13:13:54 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (asc)","rating (asc)",""
"passed","Mon May 16 13:14:26 UTC 2022","Mon May 16 13:14:27 UTC 2022","134","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Mon May 16 13:14:19 UTC 2022","Mon May 16 13:14:19 UTC 2022","235","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Mon May 16 13:14:32 UTC 2022","Mon May 16 13:14:32 UTC 2022","103","","Shipping zones API tests","","Shipping zones API tests","cannot update the default shipping zone","cannot update the default shipping zone",""
"passed","Mon May 16 13:14:27 UTC 2022","Mon May 16 13:14:27 UTC 2022","177","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Mon May 16 13:14:11 UTC 2022","Mon May 16 13:14:12 UTC 2022","478","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
