"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 08 15:58:21 UTC 2022","Wed Jun 08 15:58:21 UTC 2022","103","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
"passed","Wed Jun 08 15:57:56 UTC 2022","Wed Jun 08 15:57:56 UTC 2022","302","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"passed","Wed Jun 08 15:57:55 UTC 2022","Wed Jun 08 15:57:55 UTC 2022","98","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tags","tags",""
"passed","Wed Jun 08 15:57:54 UTC 2022","Wed Jun 08 15:57:55 UTC 2022","92","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Wed Jun 08 15:58:07 UTC 2022","Wed Jun 08 15:58:07 UTC 2022","591","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Wed Jun 08 15:58:21 UTC 2022","Wed Jun 08 15:58:21 UTC 2022","129","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"passed","Wed Jun 08 15:58:06 UTC 2022","Wed Jun 08 15:58:07 UTC 2022","120","","Orders API tests","","Orders API tests","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Wed Jun 08 15:58:25 UTC 2022","Wed Jun 08 15:58:25 UTC 2022","93","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Wed Jun 08 15:57:57 UTC 2022","Wed Jun 08 15:57:57 UTC 2022","99","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Wed Jun 08 15:57:55 UTC 2022","Wed Jun 08 15:57:55 UTC 2022","130","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Wed Jun 08 15:58:14 UTC 2022","Wed Jun 08 15:58:14 UTC 2022","187","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Wed Jun 08 15:58:26 UTC 2022","Wed Jun 08 15:58:26 UTC 2022","287","","Refunds API tests","","Refunds API tests","can delete a refund","can delete a refund",""
"passed","Wed Jun 08 15:57:56 UTC 2022","Wed Jun 08 15:57:57 UTC 2022","256","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Wed Jun 08 15:58:17 UTC 2022","Wed Jun 08 15:58:17 UTC 2022","205","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Wed Jun 08 15:57:54 UTC 2022","Wed Jun 08 15:57:54 UTC 2022","205","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Wed Jun 08 15:58:16 UTC 2022","Wed Jun 08 15:58:17 UTC 2022","260","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Wed Jun 08 15:58:27 UTC 2022","Wed Jun 08 15:58:27 UTC 2022","91","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Wed Jun 08 15:58:20 UTC 2022","Wed Jun 08 15:58:21 UTC 2022","152","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Wed Jun 08 15:58:14 UTC 2022","Wed Jun 08 15:58:15 UTC 2022","325","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Wed Jun 08 15:58:10 UTC 2022","Wed Jun 08 15:58:10 UTC 2022","179","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Wed Jun 08 15:58:27 UTC 2022","Wed Jun 08 15:58:28 UTC 2022","92","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Wed Jun 08 15:58:17 UTC 2022","Wed Jun 08 15:58:17 UTC 2022","153","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch update products","can batch update products",""
"passed","Wed Jun 08 15:58:25 UTC 2022","Wed Jun 08 15:58:25 UTC 2022","88","","Shipping zones API tests","","Shipping zones API tests","can create a shipping zone","can create a shipping zone",""
"passed","Wed Jun 08 15:58:21 UTC 2022","Wed Jun 08 15:58:21 UTC 2022","124","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Wed Jun 08 15:57:52 UTC 2022","Wed Jun 08 15:57:52 UTC 2022","193","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Wed Jun 08 15:57:54 UTC 2022","Wed Jun 08 15:57:54 UTC 2022","318","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Wed Jun 08 15:57:55 UTC 2022","Wed Jun 08 15:57:55 UTC 2022","226","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","parent","parent",""
"passed","Wed Jun 08 15:58:13 UTC 2022","Wed Jun 08 15:58:13 UTC 2022","745","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"passed","Wed Jun 08 15:58:09 UTC 2022","Wed Jun 08 15:58:10 UTC 2022","604","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Wed Jun 08 15:57:53 UTC 2022","Wed Jun 08 15:57:53 UTC 2022","241","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","categories","categories",""
"passed","Wed Jun 08 15:58:15 UTC 2022","Wed Jun 08 15:58:15 UTC 2022","88","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit result set to matching code","can limit result set to matching code",""
"passed","Wed Jun 08 15:58:21 UTC 2022","Wed Jun 08 15:58:21 UTC 2022","102","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"skipped","Wed Jun 08 15:57:57 UTC 2022","Wed Jun 08 15:57:57 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (asc)","rating (asc)",""
"passed","Wed Jun 08 15:57:52 UTC 2022","Wed Jun 08 15:57:52 UTC 2022","178","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","slug","slug",""
"passed","Wed Jun 08 15:58:18 UTC 2022","Wed Jun 08 15:58:19 UTC 2022","307","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'processing'","can create an order with status 'processing'",""
"passed","Wed Jun 08 15:58:10 UTC 2022","Wed Jun 08 15:58:11 UTC 2022","253","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","include","include",""
"passed","Wed Jun 08 15:58:28 UTC 2022","Wed Jun 08 15:58:28 UTC 2022","89","","Order Search API tests","","Order Search API tests","can search by shipping last name","can search by shipping last name",""
"passed","Wed Jun 08 15:58:25 UTC 2022","Wed Jun 08 15:58:25 UTC 2022","86","","Shipping zones API tests","","Shipping zones API tests","can retrieve a shipping zone","can retrieve a shipping zone",""
"passed","Wed Jun 08 15:57:54 UTC 2022","Wed Jun 08 15:57:54 UTC 2022","105","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Wed Jun 08 15:58:23 UTC 2022","Wed Jun 08 15:58:24 UTC 2022","309","","Orders API test","","Orders API test","can add complex order","can add complex order",""
