"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 15 19:30:53 UTC 2022","Fri Jul 15 19:30:53 UTC 2022","134","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Fri Jul 15 19:30:54 UTC 2022","Fri Jul 15 19:30:54 UTC 2022","162","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Fri Jul 15 19:30:37 UTC 2022","Fri Jul 15 19:30:37 UTC 2022","134","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"passed","Fri Jul 15 19:31:01 UTC 2022","Fri Jul 15 19:31:01 UTC 2022","106","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Fri Jul 15 19:30:59 UTC 2022","Fri Jul 15 19:31:00 UTC 2022","263","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Fri Jul 15 19:30:50 UTC 2022","Fri Jul 15 19:30:50 UTC 2022","211","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Fri Jul 15 19:30:34 UTC 2022","Fri Jul 15 19:30:34 UTC 2022","180","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Fri Jul 15 19:30:47 UTC 2022","Fri Jul 15 19:30:47 UTC 2022","330","","Products API tests: CRUD","","Products API tests: CRUD","can add a virtual product","can add a virtual product",""
"passed","Fri Jul 15 19:30:57 UTC 2022","Fri Jul 15 19:30:57 UTC 2022","372","","Orders API test","","Orders API test","can add complex order","can add complex order",""
"passed","Fri Jul 15 19:30:22 UTC 2022","Fri Jul 15 19:30:22 UTC 2022","263","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Fri Jul 15 19:30:15 UTC 2022","Fri Jul 15 19:30:16 UTC 2022","232","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","search","search",""
