"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 28 00:37:56 UTC 2022","Tue Jun 28 00:37:56 UTC 2022","196","","Products API tests: CRUD","","Products API tests: CRUD","can update a single product","can update a single product",""
"passed","Tue Jun 28 00:37:55 UTC 2022","Tue Jun 28 00:37:56 UTC 2022","511","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Tue Jun 28 00:37:24 UTC 2022","Tue Jun 28 00:37:24 UTC 2022","159","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Tue Jun 28 00:37:39 UTC 2022","Tue Jun 28 00:37:39 UTC 2022","236","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Tue Jun 28 00:38:14 UTC 2022","Tue Jun 28 00:38:14 UTC 2022","170","","Order Search API tests","","Order Search API tests","can search by shipping last name","can search by shipping last name",""
"passed","Tue Jun 28 00:37:56 UTC 2022","Tue Jun 28 00:37:56 UTC 2022","329","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Tue Jun 28 00:37:43 UTC 2022","Tue Jun 28 00:37:44 UTC 2022","965","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Tue Jun 28 00:37:49 UTC 2022","Tue Jun 28 00:37:50 UTC 2022","1178","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"passed","Tue Jun 28 00:38:03 UTC 2022","Tue Jun 28 00:38:03 UTC 2022","199","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Tue Jun 28 00:37:16 UTC 2022","Tue Jun 28 00:37:17 UTC 2022","646","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","inclusion / exclusion","inclusion / exclusion",""
"passed","Tue Jun 28 00:38:13 UTC 2022","Tue Jun 28 00:38:13 UTC 2022","134","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Tue Jun 28 00:37:19 UTC 2022","Tue Jun 28 00:37:20 UTC 2022","516","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Tue Jun 28 00:37:58 UTC 2022","Tue Jun 28 00:37:58 UTC 2022","242","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Tue Jun 28 00:37:51 UTC 2022","Tue Jun 28 00:37:52 UTC 2022","295","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Tue Jun 28 00:37:57 UTC 2022","Tue Jun 28 00:37:57 UTC 2022","498","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch delete products","can batch delete products",""
"passed","Tue Jun 28 00:38:03 UTC 2022","Tue Jun 28 00:38:03 UTC 2022","162","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Tue Jun 28 00:37:56 UTC 2022","Tue Jun 28 00:37:57 UTC 2022","327","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Tue Jun 28 00:38:13 UTC 2022","Tue Jun 28 00:38:13 UTC 2022","151","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"skipped","Tue Jun 28 00:37:24 UTC 2022","Tue Jun 28 00:37:24 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (asc)","rating (asc)",""
"passed","Tue Jun 28 00:38:09 UTC 2022","Tue Jun 28 00:38:09 UTC 2022","137","","Shipping zones API tests","","Shipping zones API tests","can retrieve a shipping zone","can retrieve a shipping zone",""
