"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 16 03:17:54 UTC 2022","Thu Jun 16 03:17:54 UTC 2022","220","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
"passed","Thu Jun 16 03:18:15 UTC 2022","Thu Jun 16 03:18:15 UTC 2022","107","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Thu Jun 16 03:18:14 UTC 2022","Thu Jun 16 03:18:14 UTC 2022","233","","Shipping zones API tests","","Shipping zones API tests","can delete a shipping zone","can delete a shipping zone",""
"passed","Thu Jun 16 03:18:16 UTC 2022","Thu Jun 16 03:18:17 UTC 2022","118","","Order Search API tests","","Order Search API tests","can search by billing address 2","can search by billing address 2",""
"passed","Thu Jun 16 03:17:33 UTC 2022","Thu Jun 16 03:17:34 UTC 2022","304","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","on sale","on sale",""
"passed","Thu Jun 16 03:17:37 UTC 2022","Thu Jun 16 03:17:38 UTC 2022","279","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Thu Jun 16 03:18:17 UTC 2022","Thu Jun 16 03:18:17 UTC 2022","111","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Thu Jun 16 03:17:34 UTC 2022","Thu Jun 16 03:17:34 UTC 2022","251","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Thu Jun 16 03:17:59 UTC 2022","Thu Jun 16 03:18:00 UTC 2022","323","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
"passed","Thu Jun 16 03:18:17 UTC 2022","Thu Jun 16 03:18:18 UTC 2022","111","","Order Search API tests","","Order Search API tests","can search by shipping post code","can search by shipping post code",""
"passed","Thu Jun 16 03:18:18 UTC 2022","Thu Jun 16 03:18:18 UTC 2022","110","","Order Search API tests","","Order Search API tests","can search by shipping state","can search by shipping state",""
"passed","Thu Jun 16 03:18:17 UTC 2022","Thu Jun 16 03:18:17 UTC 2022","111","","Order Search API tests","","Order Search API tests","can search by billing phone","can search by billing phone",""
"passed","Thu Jun 16 03:18:13 UTC 2022","Thu Jun 16 03:18:13 UTC 2022","328","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Thu Jun 16 03:17:35 UTC 2022","Thu Jun 16 03:17:35 UTC 2022","119","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tags","tags",""
"passed","Thu Jun 16 03:17:33 UTC 2022","Thu Jun 16 03:17:33 UTC 2022","290","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Thu Jun 16 03:17:54 UTC 2022","Thu Jun 16 03:17:54 UTC 2022","265","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","date","date",""
"passed","Thu Jun 16 03:18:05 UTC 2022","Thu Jun 16 03:18:05 UTC 2022","178","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Thu Jun 16 03:17:34 UTC 2022","Thu Jun 16 03:17:34 UTC 2022","413","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Thu Jun 16 03:17:53 UTC 2022","Thu Jun 16 03:17:54 UTC 2022","741","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Thu Jun 16 03:18:08 UTC 2022","Thu Jun 16 03:18:08 UTC 2022","185","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Thu Jun 16 03:18:13 UTC 2022","Thu Jun 16 03:18:14 UTC 2022","109","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Thu Jun 16 03:18:08 UTC 2022","Thu Jun 16 03:18:08 UTC 2022","121","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Thu Jun 16 03:18:15 UTC 2022","Thu Jun 16 03:18:15 UTC 2022","358","","Refunds API tests","","Refunds API tests","can delete a refund","can delete a refund",""
"passed","Thu Jun 16 03:17:30 UTC 2022","Thu Jun 16 03:17:31 UTC 2022","658","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Thu Jun 16 03:18:00 UTC 2022","Thu Jun 16 03:18:00 UTC 2022","229","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Thu Jun 16 03:18:18 UTC 2022","Thu Jun 16 03:18:18 UTC 2022","108","","Order Search API tests","","Order Search API tests","can return an empty result set when no matches were found","can return an empty result set when no matches were found",""
"passed","Thu Jun 16 03:17:35 UTC 2022","Thu Jun 16 03:17:35 UTC 2022","114","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","shipping class","shipping class",""
"passed","Thu Jun 16 03:17:55 UTC 2022","Thu Jun 16 03:17:55 UTC 2022","382","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","include","include",""
"passed","Thu Jun 16 03:18:16 UTC 2022","Thu Jun 16 03:18:16 UTC 2022","110","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Thu Jun 16 03:17:50 UTC 2022","Thu Jun 16 03:17:50 UTC 2022","112","","Orders API tests","","Orders API tests","can retrieve an order","can retrieve an order",""
"passed","Thu Jun 16 03:17:34 UTC 2022","Thu Jun 16 03:17:35 UTC 2022","130","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
"passed","Thu Jun 16 03:18:06 UTC 2022","Thu Jun 16 03:18:06 UTC 2022","393","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'on-hold'","can create an order with status 'on-hold'",""
"passed","Thu Jun 16 03:18:14 UTC 2022","Thu Jun 16 03:18:15 UTC 2022","267","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Thu Jun 16 03:18:05 UTC 2022","Thu Jun 16 03:18:06 UTC 2022","397","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'processing'","can create an order with status 'processing'",""
"passed","Thu Jun 16 03:18:10 UTC 2022","Thu Jun 16 03:18:10 UTC 2022","278","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
"skipped","Thu Jun 16 03:17:38 UTC 2022","Thu Jun 16 03:17:38 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Thu Jun 16 03:18:17 UTC 2022","Thu Jun 16 03:18:17 UTC 2022","112","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Thu Jun 16 03:17:35 UTC 2022","Thu Jun 16 03:17:35 UTC 2022","217","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","status","status",""
"passed","Thu Jun 16 03:18:04 UTC 2022","Thu Jun 16 03:18:04 UTC 2022","198","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch update products","can batch update products",""
"passed","Thu Jun 16 03:18:01 UTC 2022","Thu Jun 16 03:18:01 UTC 2022","121","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit results to matching string","can limit results to matching string",""
"passed","Thu Jun 16 03:17:36 UTC 2022","Thu Jun 16 03:17:37 UTC 2022","383","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","title","title",""
"passed","Thu Jun 16 03:17:52 UTC 2022","Thu Jun 16 03:17:52 UTC 2022","334","","Orders API tests List all orders","","Orders API tests List all orders","status","status",""
"passed","Thu Jun 16 03:17:38 UTC 2022","Thu Jun 16 03:17:38 UTC 2022","123","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Thu Jun 16 03:18:09 UTC 2022","Thu Jun 16 03:18:09 UTC 2022","126","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
