"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 27 18:39:09 UTC 2022","Fri May 27 18:39:09 UTC 2022","353","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"skipped","Fri May 27 18:39:10 UTC 2022","Fri May 27 18:39:10 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Fri May 27 18:39:39 UTC 2022","Fri May 27 18:39:39 UTC 2022","116","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Fri May 27 18:39:07 UTC 2022","Fri May 27 18:39:07 UTC 2022","253","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","parent","parent",""
"passed","Fri May 27 18:39:24 UTC 2022","Fri May 27 18:39:24 UTC 2022","326","","Orders API tests List all orders","","Orders API tests List all orders","status","status",""
"passed","Fri May 27 18:39:09 UTC 2022","Fri May 27 18:39:09 UTC 2022","251","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Fri May 27 18:39:47 UTC 2022","Fri May 27 18:39:47 UTC 2022","96","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Fri May 27 18:39:45 UTC 2022","Fri May 27 18:39:45 UTC 2022","103","","Refunds API tests","","Refunds API tests","can retrieve a refund","can retrieve a refund",""
"passed","Fri May 27 18:39:08 UTC 2022","Fri May 27 18:39:09 UTC 2022","358","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","slug","slug",""
"passed","Fri May 27 18:39:03 UTC 2022","Fri May 27 18:39:03 UTC 2022","183","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","defaults","defaults",""
"passed","Fri May 27 18:39:39 UTC 2022","Fri May 27 18:39:39 UTC 2022","119","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'cancelled'","can update status of an order to 'cancelled'",""
"passed","Fri May 27 18:39:06 UTC 2022","Fri May 27 18:39:07 UTC 2022","229","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Fri May 27 18:39:26 UTC 2022","Fri May 27 18:39:26 UTC 2022","456","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
"passed","Fri May 27 18:39:08 UTC 2022","Fri May 27 18:39:08 UTC 2022","165","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Fri May 27 18:39:36 UTC 2022","Fri May 27 18:39:36 UTC 2022","325","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Fri May 27 18:39:04 UTC 2022","Fri May 27 18:39:05 UTC 2022","192","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Fri May 27 18:39:30 UTC 2022","Fri May 27 18:39:31 UTC 2022","106","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
"passed","Fri May 27 18:39:49 UTC 2022","Fri May 27 18:39:49 UTC 2022","261","","Shipping methods API tests","","Shipping methods API tests","can add a 'Flat rate' shipping method","can add a 'Flat rate' shipping method",""
"passed","Fri May 27 18:39:31 UTC 2022","Fri May 27 18:39:31 UTC 2022","328","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Fri May 27 18:39:10 UTC 2022","Fri May 27 18:39:10 UTC 2022","113","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Fri May 27 18:39:21 UTC 2022","Fri May 27 18:39:21 UTC 2022","175","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Fri May 27 18:39:37 UTC 2022","Fri May 27 18:39:37 UTC 2022","377","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'completed'","can create an order with status 'completed'",""
"passed","Fri May 27 18:39:04 UTC 2022","Fri May 27 18:39:04 UTC 2022","512","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","inclusion / exclusion","inclusion / exclusion",""
"passed","Fri May 27 18:39:45 UTC 2022","Fri May 27 18:39:45 UTC 2022","249","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Fri May 27 18:39:08 UTC 2022","Fri May 27 18:39:08 UTC 2022","359","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","title","title",""
"passed","Fri May 27 18:39:34 UTC 2022","Fri May 27 18:39:35 UTC 2022","238","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Fri May 27 18:39:47 UTC 2022","Fri May 27 18:39:47 UTC 2022","115","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Fri May 27 18:39:47 UTC 2022","Fri May 27 18:39:47 UTC 2022","127","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Fri May 27 18:39:37 UTC 2022","Fri May 27 18:39:38 UTC 2022","322","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'cancelled'","can create an order with status 'cancelled'",""
"passed","Fri May 27 18:39:07 UTC 2022","Fri May 27 18:39:07 UTC 2022","102","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Fri May 27 18:39:32 UTC 2022","Fri May 27 18:39:32 UTC 2022","114","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Fri May 27 18:39:47 UTC 2022","Fri May 27 18:39:47 UTC 2022","99","","Order Search API tests","","Order Search API tests","can search by billing phone","can search by billing phone",""
"passed","Fri May 27 18:39:42 UTC 2022","Fri May 27 18:39:43 UTC 2022","394","","Orders API test","","Orders API test","can add complex order","can add complex order",""
"passed","Fri May 27 18:39:45 UTC 2022","Fri May 27 18:39:45 UTC 2022","103","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Fri May 27 18:39:48 UTC 2022","Fri May 27 18:39:48 UTC 2022","100","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Fri May 27 18:39:39 UTC 2022","Fri May 27 18:39:40 UTC 2022","148","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Fri May 27 18:39:26 UTC 2022","Fri May 27 18:39:26 UTC 2022","241","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","date","date",""
"passed","Fri May 27 18:39:31 UTC 2022","Fri May 27 18:39:31 UTC 2022","111","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch update coupons","can batch update coupons",""
"passed","Fri May 27 18:39:06 UTC 2022","Fri May 27 18:39:06 UTC 2022","390","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Fri May 27 18:39:48 UTC 2022","Fri May 27 18:39:48 UTC 2022","137","","Order Search API tests","","Order Search API tests","can search by shipping state","can search by shipping state",""
"passed","Fri May 27 18:39:48 UTC 2022","Fri May 27 18:39:48 UTC 2022","94","","Order Search API tests","","Order Search API tests","can return an empty result set when no matches were found","can return an empty result set when no matches were found",""
"passed","Fri May 27 18:39:43 UTC 2022","Fri May 27 18:39:44 UTC 2022","298","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Fri May 27 18:39:44 UTC 2022","Fri May 27 18:39:44 UTC 2022","189","","Shipping zones API tests","","Shipping zones API tests","can delete a shipping zone","can delete a shipping zone",""
"passed","Fri May 27 18:39:49 UTC 2022","Fri May 27 18:39:49 UTC 2022","190","","Shipping methods API tests","","Shipping methods API tests","can add a 'Free shipping' shipping method","can add a 'Free shipping' shipping method",""
"passed","Fri May 27 18:39:39 UTC 2022","Fri May 27 18:39:39 UTC 2022","167","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Fri May 27 18:39:22 UTC 2022","Fri May 27 18:39:22 UTC 2022","155","","Orders API tests","","Orders API tests","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Fri May 27 18:39:40 UTC 2022","Fri May 27 18:39:40 UTC 2022","172","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Fri May 27 18:39:44 UTC 2022","Fri May 27 18:39:44 UTC 2022","96","","Shipping zones API tests","","Shipping zones API tests","can update a shipping zone","can update a shipping zone",""
"passed","Fri May 27 18:39:08 UTC 2022","Fri May 27 18:39:08 UTC 2022","311","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","id","id",""
"passed","Fri May 27 18:39:03 UTC 2022","Fri May 27 18:39:03 UTC 2022","614","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Fri May 27 18:39:44 UTC 2022","Fri May 27 18:39:44 UTC 2022","93","","Shipping zones API tests","","Shipping zones API tests","can retrieve a shipping zone","can retrieve a shipping zone",""
"passed","Fri May 27 18:39:09 UTC 2022","Fri May 27 18:39:10 UTC 2022","113","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Fri May 27 18:39:38 UTC 2022","Fri May 27 18:39:38 UTC 2022","102","","Orders API tests: CRUD Retrieve an order","","Orders API tests: CRUD Retrieve an order","can retrieve an order","can retrieve an order",""
"passed","Fri May 27 18:39:24 UTC 2022","Fri May 27 18:39:24 UTC 2022","315","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Fri May 27 18:39:34 UTC 2022","Fri May 27 18:39:34 UTC 2022","143","","Products API tests: CRUD","","Products API tests: CRUD","can update a single product","can update a single product",""
"passed","Fri May 27 18:39:48 UTC 2022","Fri May 27 18:39:48 UTC 2022","101","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Fri May 27 18:39:05 UTC 2022","Fri May 27 18:39:05 UTC 2022","269","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Fri May 27 18:39:07 UTC 2022","Fri May 27 18:39:07 UTC 2022","194","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","status","status",""
"passed","Fri May 27 18:39:35 UTC 2022","Fri May 27 18:39:35 UTC 2022","376","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch delete products","can batch delete products",""
"passed","Fri May 27 18:39:36 UTC 2022","Fri May 27 18:39:37 UTC 2022","386","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'processing'","can create an order with status 'processing'",""
"passed","Fri May 27 18:39:36 UTC 2022","Fri May 27 18:39:36 UTC 2022","203","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Fri May 27 18:39:49 UTC 2022","Fri May 27 18:39:49 UTC 2022","196","","Shipping methods API tests","","Shipping methods API tests","can add a 'Local pickup' shipping method","can add a 'Local pickup' shipping method",""
"passed","Fri May 27 18:39:44 UTC 2022","Fri May 27 18:39:44 UTC 2022","112","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Fri May 27 18:39:31 UTC 2022","Fri May 27 18:39:31 UTC 2022","132","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch create coupons","can batch create coupons",""
"passed","Fri May 27 18:39:22 UTC 2022","Fri May 27 18:39:23 UTC 2022","697","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Fri May 27 18:39:23 UTC 2022","Fri May 27 18:39:23 UTC 2022","582","","Orders API tests List all orders","","Orders API tests List all orders","inclusion / exclusion","inclusion / exclusion",""
"passed","Fri May 27 18:39:21 UTC 2022","Fri May 27 18:39:22 UTC 2022","101","","Orders API tests","","Orders API tests","can retrieve an order","can retrieve an order",""
"passed","Fri May 27 18:39:44 UTC 2022","Fri May 27 18:39:44 UTC 2022","111","","Shipping zones API tests","","Shipping zones API tests","can create a shipping zone","can create a shipping zone",""
"passed","Fri May 27 18:39:31 UTC 2022","Fri May 27 18:39:31 UTC 2022","211","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Fri May 27 18:39:47 UTC 2022","Fri May 27 18:39:47 UTC 2022","99","","Order Search API tests","","Order Search API tests","can search by billing address 2","can search by billing address 2",""
"passed","Fri May 27 18:39:47 UTC 2022","Fri May 27 18:39:47 UTC 2022","98","","Order Search API tests","","Order Search API tests","can search by billing city name","can search by billing city name",""
"passed","Fri May 27 18:39:34 UTC 2022","Fri May 27 18:39:34 UTC 2022","233","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Fri May 27 18:39:34 UTC 2022","Fri May 27 18:39:34 UTC 2022","104","","Products API tests: CRUD","","Products API tests: CRUD","can view a single product","can view a single product",""
"passed","Fri May 27 18:39:39 UTC 2022","Fri May 27 18:39:39 UTC 2022","151","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"passed","Fri May 27 18:39:38 UTC 2022","Fri May 27 18:39:38 UTC 2022","339","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'refunded'","can create an order with status 'refunded'",""
"passed","Fri May 27 18:39:04 UTC 2022","Fri May 27 18:39:04 UTC 2022","192","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","slug","slug",""
"passed","Fri May 27 18:39:26 UTC 2022","Fri May 27 18:39:27 UTC 2022","302","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","include","include",""
"passed","Fri May 27 18:39:39 UTC 2022","Fri May 27 18:39:39 UTC 2022","121","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
"passed","Fri May 27 18:39:32 UTC 2022","Fri May 27 18:39:32 UTC 2022","96","","Coupons API tests List coupons","","Coupons API tests List coupons","can paginate results","can paginate results",""
"passed","Fri May 27 18:39:35 UTC 2022","Fri May 27 18:39:35 UTC 2022","182","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch update products","can batch update products",""
"passed","Fri May 27 18:39:07 UTC 2022","Fri May 27 18:39:07 UTC 2022","101","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Fri May 27 18:39:39 UTC 2022","Fri May 27 18:39:39 UTC 2022","104","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Fri May 27 18:39:22 UTC 2022","Fri May 27 18:39:22 UTC 2022","239","","Orders API tests","","Orders API tests","can permanently delete an order","can permanently delete an order",""
"passed","Fri May 27 18:39:34 UTC 2022","Fri May 27 18:39:34 UTC 2022","329","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Fri May 27 18:39:25 UTC 2022","Fri May 27 18:39:26 UTC 2022","229","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","default","default",""
