"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 26 14:34:36 UTC 2022","Thu May 26 14:34:36 UTC 2022","131","","Shipping zones API tests","","Shipping zones API tests","can delete a shipping zone","can delete a shipping zone",""
"passed","Thu May 26 14:34:29 UTC 2022","Thu May 26 14:34:29 UTC 2022","93","","Products API tests: CRUD","","Products API tests: CRUD","can update a single product","can update a single product",""
"passed","Thu May 26 14:34:33 UTC 2022","Thu May 26 14:34:33 UTC 2022","165","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
"passed","Thu May 26 14:34:37 UTC 2022","Thu May 26 14:34:37 UTC 2022","84","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Thu May 26 14:34:23 UTC 2022","Thu May 26 14:34:24 UTC 2022","297","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
"passed","Thu May 26 14:34:32 UTC 2022","Thu May 26 14:34:32 UTC 2022","76","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Thu May 26 14:34:35 UTC 2022","Thu May 26 14:34:36 UTC 2022","69","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Thu May 26 14:34:26 UTC 2022","Thu May 26 14:34:26 UTC 2022","68","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
"passed","Thu May 26 14:34:30 UTC 2022","Thu May 26 14:34:31 UTC 2022","251","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'on-hold'","can create an order with status 'on-hold'",""
"passed","Thu May 26 14:34:35 UTC 2022","Thu May 26 14:34:35 UTC 2022","67","","Shipping zones API tests","","Shipping zones API tests","can create a shipping zone","can create a shipping zone",""
"passed","Thu May 26 14:34:12 UTC 2022","Thu May 26 14:34:13 UTC 2022","77","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Thu May 26 14:34:08 UTC 2022","Thu May 26 14:34:09 UTC 2022","139","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","search","search",""
"passed","Thu May 26 14:34:25 UTC 2022","Thu May 26 14:34:26 UTC 2022","1043","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"passed","Thu May 26 14:34:13 UTC 2022","Thu May 26 14:34:13 UTC 2022","86","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (desc)","popularity (desc)",""
"passed","Thu May 26 14:34:29 UTC 2022","Thu May 26 14:34:29 UTC 2022","74","","Products API tests: CRUD","","Products API tests: CRUD","can view a single product","can view a single product",""
"passed","Thu May 26 14:34:21 UTC 2022","Thu May 26 14:34:21 UTC 2022","381","","Orders API tests List all orders","","Orders API tests List all orders","inclusion / exclusion","inclusion / exclusion",""
"passed","Thu May 26 14:34:31 UTC 2022","Thu May 26 14:34:31 UTC 2022","251","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'completed'","can create an order with status 'completed'",""
"passed","Thu May 26 14:34:10 UTC 2022","Thu May 26 14:34:10 UTC 2022","254","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Thu May 26 14:34:11 UTC 2022","Thu May 26 14:34:11 UTC 2022","105","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Thu May 26 14:34:09 UTC 2022","Thu May 26 14:34:09 UTC 2022","136","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Thu May 26 14:34:32 UTC 2022","Thu May 26 14:34:32 UTC 2022","70","","Orders API tests: CRUD Retrieve an order","","Orders API tests: CRUD Retrieve an order","can retrieve an order","can retrieve an order",""
"passed","Thu May 26 14:34:30 UTC 2022","Thu May 26 14:34:30 UTC 2022","199","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'pending'","can create an order with status 'pending'",""
"passed","Thu May 26 14:34:38 UTC 2022","Thu May 26 14:34:38 UTC 2022","71","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Thu May 26 14:34:32 UTC 2022","Thu May 26 14:34:32 UTC 2022","81","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Thu May 26 14:34:33 UTC 2022","Thu May 26 14:34:33 UTC 2022","103","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add a product to an order","can add a product to an order",""
"passed","Thu May 26 14:34:21 UTC 2022","Thu May 26 14:34:21 UTC 2022","466","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Thu May 26 14:34:38 UTC 2022","Thu May 26 14:34:38 UTC 2022","69","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Thu May 26 14:34:32 UTC 2022","Thu May 26 14:34:32 UTC 2022","82","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Thu May 26 14:34:36 UTC 2022","Thu May 26 14:34:36 UTC 2022","170","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Thu May 26 14:34:27 UTC 2022","Thu May 26 14:34:27 UTC 2022","85","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch update coupons","can batch update coupons",""
"passed","Thu May 26 14:34:37 UTC 2022","Thu May 26 14:34:38 UTC 2022","69","","Order Search API tests","","Order Search API tests","can search by billing address 2","can search by billing address 2",""
"passed","Thu May 26 14:34:39 UTC 2022","Thu May 26 14:34:39 UTC 2022","134","","Shipping methods API tests","","Shipping methods API tests","can add a 'Free shipping' shipping method","can add a 'Free shipping' shipping method",""
"passed","Thu May 26 14:34:32 UTC 2022","Thu May 26 14:34:32 UTC 2022","84","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'cancelled'","can update status of an order to 'cancelled'",""
"passed","Thu May 26 14:34:12 UTC 2022","Thu May 26 14:34:12 UTC 2022","258","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"passed","Thu May 26 14:34:11 UTC 2022","Thu May 26 14:34:11 UTC 2022","178","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","parent","parent",""
"passed","Thu May 26 14:34:29 UTC 2022","Thu May 26 14:34:29 UTC 2022","178","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Thu May 26 14:34:38 UTC 2022","Thu May 26 14:34:38 UTC 2022","67","","Order Search API tests","","Order Search API tests","can return an empty result set when no matches were found","can return an empty result set when no matches were found",""
"passed","Thu May 26 14:34:24 UTC 2022","Thu May 26 14:34:24 UTC 2022","203","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","include","include",""
"passed","Thu May 26 14:34:20 UTC 2022","Thu May 26 14:34:20 UTC 2022","115","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Thu May 26 14:34:27 UTC 2022","Thu May 26 14:34:27 UTC 2022","152","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Thu May 26 14:34:31 UTC 2022","Thu May 26 14:34:31 UTC 2022","239","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'cancelled'","can create an order with status 'cancelled'",""
"passed","Thu May 26 14:34:08 UTC 2022","Thu May 26 14:34:08 UTC 2022","122","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","defaults","defaults",""
"passed","Thu May 26 14:34:39 UTC 2022","Thu May 26 14:34:39 UTC 2022","154","","Shipping methods API tests","","Shipping methods API tests","can add a 'Flat rate' shipping method","can add a 'Flat rate' shipping method",""
"passed","Thu May 26 14:34:12 UTC 2022","Thu May 26 14:34:12 UTC 2022","182","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","include","include",""
"passed","Thu May 26 14:34:22 UTC 2022","Thu May 26 14:34:23 UTC 2022","488","","Orders API tests List all orders","","Orders API tests List all orders","search","search",""
"passed","Thu May 26 14:34:35 UTC 2022","Thu May 26 14:34:35 UTC 2022","77","","Shipping zones API tests","","Shipping zones API tests","cannot update the default shipping zone","cannot update the default shipping zone",""
"skipped","Thu May 26 14:34:13 UTC 2022","Thu May 26 14:34:13 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (asc)","rating (asc)",""
"passed","Thu May 26 14:34:21 UTC 2022","Thu May 26 14:34:22 UTC 2022","228","","Orders API tests List all orders","","Orders API tests List all orders","parent","parent",""
"passed","Thu May 26 14:34:22 UTC 2022","Thu May 26 14:34:22 UTC 2022","248","","Orders API tests List all orders","","Orders API tests List all orders","dp (precision)","dp (precision)",""
"passed","Thu May 26 14:34:12 UTC 2022","Thu May 26 14:34:12 UTC 2022","242","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","slug","slug",""
"passed","Thu May 26 14:34:08 UTC 2022","Thu May 26 14:34:08 UTC 2022","439","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Thu May 26 14:34:11 UTC 2022","Thu May 26 14:34:12 UTC 2022","199","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","id","id",""
"passed","Thu May 26 14:34:35 UTC 2022","Thu May 26 14:34:35 UTC 2022","66","","Shipping zones API tests","","Shipping zones API tests","can retrieve a shipping zone","can retrieve a shipping zone",""
"passed","Thu May 26 14:34:27 UTC 2022","Thu May 26 14:34:27 UTC 2022","70","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Thu May 26 14:34:26 UTC 2022","Thu May 26 14:34:27 UTC 2022","75","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Thu May 26 14:34:38 UTC 2022","Thu May 26 14:34:38 UTC 2022","68","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Thu May 26 14:34:39 UTC 2022","Thu May 26 14:34:39 UTC 2022","135","","Shipping methods API tests","","Shipping methods API tests","can add a 'Local pickup' shipping method","can add a 'Local pickup' shipping method",""
