"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 19 01:26:18 UTC 2022","Thu May 19 01:26:18 UTC 2022","151","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"passed","Thu May 19 01:25:35 UTC 2022","Thu May 19 01:25:36 UTC 2022","625","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Thu May 19 01:26:28 UTC 2022","Thu May 19 01:26:28 UTC 2022","114","","Order Search API tests","","Order Search API tests","can search by shipping post code","can search by shipping post code",""
"passed","Thu May 19 01:25:41 UTC 2022","Thu May 19 01:25:41 UTC 2022","397","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","title","title",""
"passed","Thu May 19 01:25:40 UTC 2022","Thu May 19 01:25:40 UTC 2022","108","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tax class","tax class",""
"passed","Thu May 19 01:25:41 UTC 2022","Thu May 19 01:25:41 UTC 2022","157","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Thu May 19 01:26:18 UTC 2022","Thu May 19 01:26:18 UTC 2022","202","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Thu May 19 01:26:19 UTC 2022","Thu May 19 01:26:19 UTC 2022","175","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can add shipping and billing contacts to an order","can add shipping and billing contacts to an order",""
"passed","Thu May 19 01:25:39 UTC 2022","Thu May 19 01:25:39 UTC 2022","266","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
"passed","Thu May 19 01:26:28 UTC 2022","Thu May 19 01:26:28 UTC 2022","121","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Thu May 19 01:26:10 UTC 2022","Thu May 19 01:26:11 UTC 2022","257","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Thu May 19 01:25:40 UTC 2022","Thu May 19 01:25:41 UTC 2022","161","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Thu May 19 01:26:12 UTC 2022","Thu May 19 01:26:12 UTC 2022","371","","Products API tests: CRUD","","Products API tests: CRUD","can add a variable product","can add a variable product",""
"passed","Thu May 19 01:26:27 UTC 2022","Thu May 19 01:26:27 UTC 2022","108","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Thu May 19 01:26:27 UTC 2022","Thu May 19 01:26:27 UTC 2022","118","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Thu May 19 01:25:59 UTC 2022","Thu May 19 01:25:59 UTC 2022","246","","Orders API tests","","Orders API tests","can permanently delete an order","can permanently delete an order",""
"passed","Thu May 19 01:26:09 UTC 2022","Thu May 19 01:26:09 UTC 2022","288","","Coupons API tests","","Coupons API tests","can permanently delete a coupon","can permanently delete a coupon",""
"passed","Thu May 19 01:26:27 UTC 2022","Thu May 19 01:26:27 UTC 2022","114","","Order Search API tests","","Order Search API tests","can search by billing phone","can search by billing phone",""
"passed","Thu May 19 01:26:14 UTC 2022","Thu May 19 01:26:14 UTC 2022","247","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
"passed","Thu May 19 01:26:09 UTC 2022","Thu May 19 01:26:10 UTC 2022","368","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch delete coupons","can batch delete coupons",""
"passed","Thu May 19 01:25:39 UTC 2022","Thu May 19 01:25:39 UTC 2022","386","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
"passed","Thu May 19 01:26:10 UTC 2022","Thu May 19 01:26:10 UTC 2022","100","","Coupons API tests List coupons","","Coupons API tests List coupons","can paginate results","can paginate results",""
"passed","Thu May 19 01:26:19 UTC 2022","Thu May 19 01:26:20 UTC 2022","347","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
"passed","Thu May 19 01:26:25 UTC 2022","Thu May 19 01:26:25 UTC 2022","114","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Thu May 19 01:25:59 UTC 2022","Thu May 19 01:26:00 UTC 2022","704","","Orders API tests List all orders","","Orders API tests List all orders","pagination","pagination",""
"passed","Thu May 19 01:26:01 UTC 2022","Thu May 19 01:26:01 UTC 2022","324","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Thu May 19 01:26:01 UTC 2022","Thu May 19 01:26:01 UTC 2022","333","","Orders API tests List all orders","","Orders API tests List all orders","status","status",""
