"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 01 19:10:04 UTC 2022","Fri Jul 01 19:10:04 UTC 2022","98","","Orders API tests: CRUD Retrieve an order","","Orders API tests: CRUD Retrieve an order","can retrieve an order","can retrieve an order",""
"passed","Fri Jul 01 19:10:12 UTC 2022","Fri Jul 01 19:10:12 UTC 2022","96","","Order Search API tests","","Order Search API tests","can search by shipping city","can search by shipping city",""
"passed","Fri Jul 01 19:10:13 UTC 2022","Fri Jul 01 19:10:13 UTC 2022","235","","Shipping methods API tests","","Shipping methods API tests","can add a 'Flat rate' shipping method","can add a 'Flat rate' shipping method",""
"passed","Fri Jul 01 19:09:58 UTC 2022","Fri Jul 01 19:09:58 UTC 2022","92","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit result set to matching code","can limit result set to matching code",""
"passed","Fri Jul 01 19:10:10 UTC 2022","Fri Jul 01 19:10:10 UTC 2022","93","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Fri Jul 01 19:10:05 UTC 2022","Fri Jul 01 19:10:06 UTC 2022","234","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
"passed","Fri Jul 01 19:09:56 UTC 2022","Fri Jul 01 19:09:56 UTC 2022","666","","Coupons API tests","","Coupons API tests","can create a coupon","can create a coupon",""
"passed","Fri Jul 01 19:09:36 UTC 2022","Fri Jul 01 19:09:36 UTC 2022","99","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","shipping class","shipping class",""
"passed","Fri Jul 01 19:10:11 UTC 2022","Fri Jul 01 19:10:11 UTC 2022","95","","Order Search API tests","","Order Search API tests","can search by billing company name","can search by billing company name",""
"passed","Fri Jul 01 19:10:05 UTC 2022","Fri Jul 01 19:10:05 UTC 2022","108","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Fri Jul 01 19:09:53 UTC 2022","Fri Jul 01 19:09:53 UTC 2022","187","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","date","date",""
"passed","Fri Jul 01 19:10:12 UTC 2022","Fri Jul 01 19:10:12 UTC 2022","106","","Order Search API tests","","Order Search API tests","can search by billing phone","can search by billing phone",""
"passed","Fri Jul 01 19:10:04 UTC 2022","Fri Jul 01 19:10:04 UTC 2022","103","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Fri Jul 01 19:10:02 UTC 2022","Fri Jul 01 19:10:02 UTC 2022","318","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'on-hold'","can create an order with status 'on-hold'",""
"passed","Fri Jul 01 19:09:34 UTC 2022","Fri Jul 01 19:09:35 UTC 2022","249","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","featured","featured",""
"passed","Fri Jul 01 19:10:12 UTC 2022","Fri Jul 01 19:10:12 UTC 2022","97","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Fri Jul 01 19:10:04 UTC 2022","Fri Jul 01 19:10:04 UTC 2022","110","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Fri Jul 01 19:09:33 UTC 2022","Fri Jul 01 19:09:34 UTC 2022","446","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","inclusion / exclusion","inclusion / exclusion",""
"passed","Fri Jul 01 19:10:00 UTC 2022","Fri Jul 01 19:10:00 UTC 2022","122","","Products API tests: CRUD","","Products API tests: CRUD","can update a single product","can update a single product",""
"passed","Fri Jul 01 19:10:04 UTC 2022","Fri Jul 01 19:10:04 UTC 2022","157","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Fri Jul 01 19:10:12 UTC 2022","Fri Jul 01 19:10:12 UTC 2022","96","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Fri Jul 01 19:10:01 UTC 2022","Fri Jul 01 19:10:02 UTC 2022","144","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create a pending order by default","can create a pending order by default",""
