"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 04 23:36:18 UTC 2022","Mon Jul 04 23:36:18 UTC 2022","253","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Mon Jul 04 23:36:32 UTC 2022","Mon Jul 04 23:36:33 UTC 2022","119","","Order Search API tests","","Order Search API tests","can search by billing state","can search by billing state",""
"passed","Mon Jul 04 23:36:32 UTC 2022","Mon Jul 04 23:36:32 UTC 2022","117","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Mon Jul 04 23:35:48 UTC 2022","Mon Jul 04 23:35:49 UTC 2022","316","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","id","id",""
"passed","Mon Jul 04 23:36:21 UTC 2022","Mon Jul 04 23:36:21 UTC 2022","402","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'completed'","can create an order with status 'completed'",""
"skipped","Mon Jul 04 23:35:50 UTC 2022","Mon Jul 04 23:35:50 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Mon Jul 04 23:36:30 UTC 2022","Mon Jul 04 23:36:31 UTC 2022","363","","Refunds API tests","","Refunds API tests","can delete a refund","can delete a refund",""
"passed","Mon Jul 04 23:36:14 UTC 2022","Mon Jul 04 23:36:14 UTC 2022","135","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Mon Jul 04 23:36:32 UTC 2022","Mon Jul 04 23:36:32 UTC 2022","120","","Order Search API tests","","Order Search API tests","can search by billing first name","can search by billing first name",""
"passed","Mon Jul 04 23:36:16 UTC 2022","Mon Jul 04 23:36:16 UTC 2022","228","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Mon Jul 04 23:35:47 UTC 2022","Mon Jul 04 23:35:47 UTC 2022","119","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","shipping class","shipping class",""
