"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 16 04:58:37 UTC 2022","Thu Jun 16 04:58:37 UTC 2022","119","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'on-hold'","can update status of an order to 'on-hold'",""
"passed","Thu Jun 16 04:58:29 UTC 2022","Thu Jun 16 04:58:29 UTC 2022","154","","Coupons API tests","","Coupons API tests","can update a coupon","can update a coupon",""
"passed","Thu Jun 16 04:58:38 UTC 2022","Thu Jun 16 04:58:38 UTC 2022","226","","Orders API tests: CRUD Delete an order","","Orders API tests: CRUD Delete an order","can permanently delete an order","can permanently delete an order",""
"passed","Thu Jun 16 04:58:07 UTC 2022","Thu Jun 16 04:58:07 UTC 2022","108","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","tags","tags",""
"skipped","Thu Jun 16 04:58:09 UTC 2022","Thu Jun 16 04:58:09 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (asc)","rating (asc)",""
"passed","Thu Jun 16 04:58:32 UTC 2022","Thu Jun 16 04:58:33 UTC 2022","206","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Thu Jun 16 04:58:22 UTC 2022","Thu Jun 16 04:58:22 UTC 2022","300","","Orders API tests List all orders","","Orders API tests List all orders","parent","parent",""
"passed","Thu Jun 16 04:58:41 UTC 2022","Thu Jun 16 04:58:41 UTC 2022","93","","Shipping zones API tests","","Shipping zones API tests","can retrieve a shipping zone","can retrieve a shipping zone",""
"passed","Thu Jun 16 04:58:30 UTC 2022","Thu Jun 16 04:58:30 UTC 2022","89","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit results to matching string","can limit results to matching string",""
"skipped","Thu Jun 16 04:58:09 UTC 2022","Thu Jun 16 04:58:09 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Thu Jun 16 04:58:37 UTC 2022","Thu Jun 16 04:58:37 UTC 2022","148","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'completed'","can update status of an order to 'completed'",""
"passed","Thu Jun 16 04:58:38 UTC 2022","Thu Jun 16 04:58:38 UTC 2022","269","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can pay for an order","can pay for an order",""
"passed","Thu Jun 16 04:58:28 UTC 2022","Thu Jun 16 04:58:29 UTC 2022","532","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
"passed","Thu Jun 16 04:58:07 UTC 2022","Thu Jun 16 04:58:07 UTC 2022","106","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","stock status","stock status",""
"passed","Thu Jun 16 04:58:20 UTC 2022","Thu Jun 16 04:58:21 UTC 2022","281","","Orders API tests","","Orders API tests","can permanently delete an order","can permanently delete an order",""
"passed","Thu Jun 16 04:58:04 UTC 2022","Thu Jun 16 04:58:04 UTC 2022","193","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","search","search",""
