"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 20 13:39:59 UTC 2022","Mon Jun 20 13:40:00 UTC 2022","320","","Shipping zones API tests","","Shipping zones API tests","cannot delete the default shipping zone ""Locations not covered by your other zones""","cannot delete the default shipping zone ""Locations not covered by your other zones""",""
"passed","Mon Jun 20 13:40:00 UTC 2022","Mon Jun 20 13:40:00 UTC 2022","103","","Shipping zones API tests","","Shipping zones API tests","cannot update the default shipping zone","cannot update the default shipping zone",""
"passed","Mon Jun 20 13:39:47 UTC 2022","Mon Jun 20 13:39:47 UTC 2022","121","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit results to matching string","can limit results to matching string",""
"passed","Mon Jun 20 13:39:45 UTC 2022","Mon Jun 20 13:39:46 UTC 2022","658","","Coupons API tests","","Coupons API tests","can retrieve a coupon","can retrieve a coupon",""
"passed","Mon Jun 20 13:40:04 UTC 2022","Mon Jun 20 13:40:04 UTC 2022","110","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Mon Jun 20 13:40:04 UTC 2022","Mon Jun 20 13:40:04 UTC 2022","110","","Order Search API tests","","Order Search API tests","can search by shipping state","can search by shipping state",""
"passed","Mon Jun 20 13:39:50 UTC 2022","Mon Jun 20 13:39:51 UTC 2022","468","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch delete products","can batch delete products",""
"passed","Mon Jun 20 13:39:16 UTC 2022","Mon Jun 20 13:39:16 UTC 2022","207","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","defaults","defaults",""
"passed","Mon Jun 20 13:40:05 UTC 2022","Mon Jun 20 13:40:05 UTC 2022","218","","Shipping methods API tests","","Shipping methods API tests","can add a 'Free shipping' shipping method","can add a 'Free shipping' shipping method",""
"passed","Mon Jun 20 13:39:47 UTC 2022","Mon Jun 20 13:39:47 UTC 2022","115","","Coupons API tests List coupons","","Coupons API tests List coupons","can paginate results","can paginate results",""
"passed","Mon Jun 20 13:40:00 UTC 2022","Mon Jun 20 13:40:00 UTC 2022","112","","Shipping zones API tests","","Shipping zones API tests","can retrieve a shipping zone","can retrieve a shipping zone",""
"passed","Mon Jun 20 13:39:55 UTC 2022","Mon Jun 20 13:39:55 UTC 2022","140","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'cancelled'","can update status of an order to 'cancelled'",""
"passed","Mon Jun 20 13:39:41 UTC 2022","Mon Jun 20 13:39:41 UTC 2022","474","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
"passed","Mon Jun 20 13:39:38 UTC 2022","Mon Jun 20 13:39:39 UTC 2022","346","","Orders API tests List all orders","","Orders API tests List all orders","customer","customer",""
"passed","Mon Jun 20 13:40:01 UTC 2022","Mon Jun 20 13:40:02 UTC 2022","109","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Mon Jun 20 13:39:39 UTC 2022","Mon Jun 20 13:39:39 UTC 2022","146","","Orders API tests List all orders","","Orders API tests List all orders","product","product",""
"passed","Mon Jun 20 13:39:47 UTC 2022","Mon Jun 20 13:39:47 UTC 2022","120","","Coupons API tests List coupons","","Coupons API tests List coupons","can list all coupons by default","can list all coupons by default",""
"passed","Mon Jun 20 13:39:47 UTC 2022","Mon Jun 20 13:39:47 UTC 2022","115","","Coupons API tests List coupons","","Coupons API tests List coupons","can limit result set to matching code","can limit result set to matching code",""
"passed","Mon Jun 20 13:39:16 UTC 2022","Mon Jun 20 13:39:17 UTC 2022","654","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","pagination","pagination",""
"passed","Mon Jun 20 13:39:55 UTC 2022","Mon Jun 20 13:39:55 UTC 2022","127","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'refunded'","can update status of an order to 'refunded'",""
"passed","Mon Jun 20 13:40:04 UTC 2022","Mon Jun 20 13:40:04 UTC 2022","126","","Order Search API tests","","Order Search API tests","can search by shipping first name","can search by shipping first name",""
"passed","Mon Jun 20 13:40:01 UTC 2022","Mon Jun 20 13:40:01 UTC 2022","275","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Mon Jun 20 13:39:20 UTC 2022","Mon Jun 20 13:39:20 UTC 2022","150","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","attributes","attributes",""
