"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 13 16:07:42 UTC 2022","Wed Jul 13 16:07:42 UTC 2022","112","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","rating (desc)","rating (desc)",""
"passed","Wed Jul 13 16:07:39 UTC 2022","Wed Jul 13 16:07:40 UTC 2022","307","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","parent","parent",""
"passed","Wed Jul 13 16:08:19 UTC 2022","Wed Jul 13 16:08:19 UTC 2022","95","","Order Search API tests","","Order Search API tests","can search by shipping address 2","can search by shipping address 2",""
"passed","Wed Jul 13 16:07:40 UTC 2022","Wed Jul 13 16:07:40 UTC 2022","139","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","date","date",""
"passed","Wed Jul 13 16:08:17 UTC 2022","Wed Jul 13 16:08:17 UTC 2022","107","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Wed Jul 13 16:08:04 UTC 2022","Wed Jul 13 16:08:04 UTC 2022","112","","Coupons API tests List coupons","","Coupons API tests List coupons","can paginate results","can paginate results",""
"passed","Wed Jul 13 16:08:19 UTC 2022","Wed Jul 13 16:08:19 UTC 2022","101","","Order Search API tests","","Order Search API tests","can search by shipping last name","can search by shipping last name",""
"passed","Wed Jul 13 16:08:10 UTC 2022","Wed Jul 13 16:08:10 UTC 2022","108","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Wed Jul 13 16:08:15 UTC 2022","Wed Jul 13 16:08:15 UTC 2022","123","","Shipping zones API tests","","Shipping zones API tests","can list all shipping zones","can list all shipping zones",""
"passed","Wed Jul 13 16:08:18 UTC 2022","Wed Jul 13 16:08:18 UTC 2022","100","","Order Search API tests","","Order Search API tests","can search by billing city name","can search by billing city name",""
"passed","Wed Jul 13 16:08:04 UTC 2022","Wed Jul 13 16:08:04 UTC 2022","196","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Wed Jul 13 16:07:35 UTC 2022","Wed Jul 13 16:07:35 UTC 2022","178","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","defaults","defaults",""
"passed","Wed Jul 13 16:08:20 UTC 2022","Wed Jul 13 16:08:20 UTC 2022","201","","Shipping methods API tests","","Shipping methods API tests","can add a 'Local pickup' shipping method","can add a 'Local pickup' shipping method",""
"passed","Wed Jul 13 16:08:19 UTC 2022","Wed Jul 13 16:08:19 UTC 2022","108","","Order Search API tests","","Order Search API tests","can return an empty result set when no matches were found","can return an empty result set when no matches were found",""
"passed","Wed Jul 13 16:08:06 UTC 2022","Wed Jul 13 16:08:06 UTC 2022","218","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch create products","can batch create products",""
"passed","Wed Jul 13 16:07:40 UTC 2022","Wed Jul 13 16:07:40 UTC 2022","152","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","default","default",""
"passed","Wed Jul 13 16:08:06 UTC 2022","Wed Jul 13 16:08:06 UTC 2022","265","","Products API tests: CRUD","","Products API tests: CRUD","can delete a product","can delete a product",""
"passed","Wed Jul 13 16:07:41 UTC 2022","Wed Jul 13 16:07:41 UTC 2022","342","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","price","price",""
"passed","Wed Jul 13 16:07:37 UTC 2022","Wed Jul 13 16:07:37 UTC 2022","190","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","sku","sku",""
"passed","Wed Jul 13 16:07:57 UTC 2022","Wed Jul 13 16:07:58 UTC 2022","397","","Orders API tests List all orders orderby","","Orders API tests List all orders orderby","id","id",""
"passed","Wed Jul 13 16:07:40 UTC 2022","Wed Jul 13 16:07:40 UTC 2022","292","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","id","id",""
"passed","Wed Jul 13 16:08:18 UTC 2022","Wed Jul 13 16:08:18 UTC 2022","110","","Order Search API tests","","Order Search API tests","can search by orderId","can search by orderId",""
"passed","Wed Jul 13 16:08:19 UTC 2022","Wed Jul 13 16:08:19 UTC 2022","98","","Order Search API tests","","Order Search API tests","can search by billing phone","can search by billing phone",""
"passed","Wed Jul 13 16:08:20 UTC 2022","Wed Jul 13 16:08:20 UTC 2022","219","","Shipping methods API tests","","Shipping methods API tests","can add a 'Flat rate' shipping method","can add a 'Flat rate' shipping method",""
"passed","Wed Jul 13 16:08:15 UTC 2022","Wed Jul 13 16:08:15 UTC 2022","93","","Shipping zones API tests","","Shipping zones API tests","cannot update the default shipping zone","cannot update the default shipping zone",""
"skipped","Wed Jul 13 16:07:42 UTC 2022","Wed Jul 13 16:07:42 UTC 2022","0","","Products API tests: List All Products List all products orderby","","Products API tests: List All Products List all products orderby","popularity (asc)","popularity (asc)",""
"passed","Wed Jul 13 16:08:02 UTC 2022","Wed Jul 13 16:08:03 UTC 2022","125","","Coupons API tests Batch update coupons","","Coupons API tests Batch update coupons","can batch create coupons","can batch create coupons",""
"passed","Wed Jul 13 16:08:06 UTC 2022","Wed Jul 13 16:08:07 UTC 2022","180","","Products API tests: CRUD Batch update products","","Products API tests: CRUD Batch update products","can batch update products","can batch update products",""
"passed","Wed Jul 13 16:07:54 UTC 2022","Wed Jul 13 16:07:55 UTC 2022","539","","Orders API tests List all orders","","Orders API tests List all orders","inclusion / exclusion","inclusion / exclusion",""
"passed","Wed Jul 13 16:08:18 UTC 2022","Wed Jul 13 16:08:19 UTC 2022","96","","Order Search API tests","","Order Search API tests","can search by billing post code","can search by billing post code",""
"passed","Wed Jul 13 16:08:16 UTC 2022","Wed Jul 13 16:08:17 UTC 2022","239","","Refunds API tests","","Refunds API tests","can create a refund","can create a refund",""
"passed","Wed Jul 13 16:07:38 UTC 2022","Wed Jul 13 16:07:39 UTC 2022","240","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","before / after","before / after",""
