"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 05 08:02:07 UTC 2022","Tue Jul 05 08:02:07 UTC 2022","206","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'processing'","can update status of an order to 'processing'",""
"passed","Tue Jul 05 08:02:05 UTC 2022","Tue Jul 05 08:02:06 UTC 2022","379","","Orders API tests: CRUD Create an order","","Orders API tests: CRUD Create an order","can create an order with status 'refunded'","can create an order with status 'refunded'",""
"passed","Tue Jul 05 08:01:44 UTC 2022","Tue Jul 05 08:01:44 UTC 2022","242","","Orders API tests","","Orders API tests","can create an order","can create an order",""
"passed","Tue Jul 05 08:02:07 UTC 2022","Tue Jul 05 08:02:08 UTC 2022","139","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'failed'","can update status of an order to 'failed'",""
"passed","Tue Jul 05 08:02:14 UTC 2022","Tue Jul 05 08:02:14 UTC 2022","113","","Refunds API tests","","Refunds API tests","can retrieve a refund","can retrieve a refund",""
"passed","Tue Jul 05 08:01:59 UTC 2022","Tue Jul 05 08:01:59 UTC 2022","264","","Coupons API tests Add coupon to order","","Coupons API tests Add coupon to order","can add coupon to an order","can add coupon to an order",""
"passed","Tue Jul 05 08:02:07 UTC 2022","Tue Jul 05 08:02:07 UTC 2022","131","","Orders API tests: CRUD Update an order","","Orders API tests: CRUD Update an order","can update status of an order to 'pending'","can update status of an order to 'pending'",""
"passed","Tue Jul 05 08:02:01 UTC 2022","Tue Jul 05 08:02:01 UTC 2022","184","","Products API tests: CRUD","","Products API tests: CRUD","can update a single product","can update a single product",""
"passed","Tue Jul 05 08:02:14 UTC 2022","Tue Jul 05 08:02:14 UTC 2022","130","","Refunds API tests","","Refunds API tests","can list all refunds","can list all refunds",""
"passed","Tue Jul 05 08:01:25 UTC 2022","Tue Jul 05 08:01:26 UTC 2022","448","","Products API tests: List All Products List all products","","Products API tests: List All Products List all products","price","price",""
